ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
60069,60069.0,B5,G6350,S,15357750.0,506516.0,42.1961492,-87.9234582,84325.0,10219.0,zip,IL,IL,Lincolnshire,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,,369721.4441475705,384097.4001069302,406939.28759387415,432871.1268338246,466342.3029906163,495030.7137403079,504425.6830019285,466615.75607779325,421638.1871627798,401886.60163848405,368807.07543599565,365078.78288624686,406476.80235578126,448649.1816456152,464302.54297851556,470560.46326135215,465874.99343349173,463751.1121310626,451498.9112253335,439339.2635388896,478786.2526980773,526077.674266692,554017.3981869762,595435.8099940234,633922.8350622015,663126.998287773
60089,60089.0,B5,G6350,S,25497923.0,49142.0,42.1672308,-87.964063,84344.0,2248.0,zip,IL,IL,Buffalo Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,193856.60456779742,213959.9098130274,234137.84931069464,250896.549137925,266509.5918951979,285626.89347936783,303930.78139272984,304345.34646904835,285105.7168237302,254202.8000770701,240501.20319635468,220355.3054142855,210696.07841081766,230108.015984411,259272.40085242933,270099.8183540154,281126.9715921407,292007.8498736289,298136.9245994829,294890.1958598144,292600.18646924134,315199.956712448,345331.3084731751,362293.4867805764,390136.6893885645,410853.86032707646,424569.025945594
60002,60002.0,B5,G6350,S,86283013.0,18111008.0,42.4671427,-88.0943387,84272.0,4441.0,zip,IL,IL,Antioch,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,148170.04422552357,157422.8950097564,168253.81783413742,179587.904943199,190968.15038124635,204468.86268534066,214318.334529898,217189.2495405934,205503.46538245282,183388.84613962926,171998.25243278942,158317.89650694418,154256.9892856815,158165.8896278199,176392.73380397473,184619.75960700735,190335.7971030015,197377.06211563468,204895.46888643573,207496.30471385215,214993.28703371633,244882.10140194956,275620.8569900188,288227.8697277265,307130.588600171,322219.31826753134,333894.292877107
60020,60020.0,B5,G6350,S,12200686.0,9529773.0,42.3948585,-88.1741269,84289.0,11190.0,zip,IL,IL,Fox Lake,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,111142.73001892965,119335.27356064257,127373.79166811092,137250.49390084294,145144.50728480375,154034.773047489,161627.22989434583,162640.74997555368,153231.41647818882,136857.92215817308,126501.6682360065,110826.88939872134,102718.83337527075,104315.17472695692,112900.73066577858,122924.46226069708,133196.91592881858,143433.90661555834,152163.6557396734,156192.6502272265,163202.41235245552,185102.2414309755,203700.0174285779,217603.99379930567,236536.57663073766,246021.37886619373,251150.449573519
60041,60041.0,B5,G6350,S,24742631.0,3739325.0,42.3695795,-88.1535043,84304.0,8983.0,zip,IL,IL,Fox Lake,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,120417.61021054426,128645.0540479165,137590.63893584991,148275.8853711964,158065.14755226826,169354.45642157833,178797.16218373342,181773.50899513115,173576.27050434833,152658.43625211684,140894.49571156965,127263.46742455232,123476.39116062724,133503.14229244235,145557.7993990375,152537.39999849608,161548.69838631342,171250.134949178,179127.71640234333,183288.71196645533,191386.46530116958,219202.34634790666,240283.66100568333,245651.6703746365,264033.5624009844,276572.63851767994,283999.548604796
60074,60074.0,B5,G6350,S,18396972.0,283834.0,42.1314623,-88.0263289,84330.0,2512.0,zip,IL,IL,Palatine,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,126984.74125733675,140469.68610586168,155109.54039186143,168998.40705934924,183301.46607401103,200160.60863719755,212946.6064423736,215907.6395944549,204296.61408820885,182540.84881260656,169335.86750743227,152491.04146818208,136028.33232566717,141184.64155177315,163644.12693251492,176491.58888803332,187148.498209924,197170.1837928736,206175.75673295258,206641.77353884885,208073.78181955742,222681.2332999101,237469.55682560767,251389.51395239998,275830.70607268857,286681.38337292854,290951.538193447
60004,60004.0,B5,G6350,S,28793520.0,70451.0,42.1127796,-87.9795423,84273.0,751.0,zip,IL,IL,Arlington Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,215626.6269136426,237765.78530811192,261514.21323399476,282200.36150902446,304236.51223198994,333642.9532124865,357843.17307351617,357386.43982002814,334205.2030958284,297596.0462360475,280542.743103741,257730.35503004433,246686.44677415257,265232.9274279554,294767.7829507945,304407.41229499417,315246.5880061583,323978.7016677071,329617.3520286512,324191.1232799753,323308.8800180319,351192.8391452427,378907.3808246329,394788.794085768,424239.3964854291,448836.0106846308,466577.929419042
60022,60022.0,B5,G6350,S,9822070.0,3581879.0,42.1361375,-87.7604742,84291.0,10424.0,zip,IL,IL,Glencoe,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,762501.4385233385,855337.0004828508,938875.5828128298,1005242.7651372723,1054974.3363897891,1129043.7420484384,1212707.264422165,1225203.2759314016,1145490.9629375942,975354.8221639093,904484.9983715107,834854.4267706267,791951.3001037524,836558.3651606827,917565.304027229,939454.9273415542,931870.2006686464,911321.4951717668,919823.8370841386,893399.3514057166,879071.3010144165,986049.9662608253,1147403.4453934417,1209624.0140526134,1301131.3819788059,1393080.6578351376,1486374.28366299
60062,60062.0,B5,G6350,S,48961296.0,583525.0,42.1262789,-87.845088,84320.0,1526.0,zip,IL,IL,Northbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,341221.7073576461,375961.08251684526,408798.067684701,445158.21476857434,475934.91330697626,521585.9601202907,561935.4309340669,570578.1685305027,528467.8025535109,459061.03006023914,425415.8473868757,392045.66795619245,374552.39306431403,410576.3714038822,451653.1326662831,467925.7743675147,473618.0110312348,475368.9340527412,478222.6444000965,468553.0905949866,462982.72379624884,496255.216309212,541790.2806510566,555564.1761889776,591422.2500598663,629651.5231689076,659979.568288107
60090,60090.0,B5,G6350,S,23265997.0,150683.0,42.125878,-87.911954,84345.0,2175.0,zip,IL,IL,Wheeling,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,134717.20159440118,148960.1191043429,164136.98296984957,178840.18421031593,192288.57745422973,208304.87343645506,224265.48743001858,225045.76964389833,209692.84916719267,180660.09690685742,163757.7964396755,140763.5291459959,121118.85097303108,128173.18391003326,149075.08153294152,160103.94498095257,172638.35567474985,183087.07226254,194627.3699545681,197725.277771775,200177.81899937216,215142.06060795058,234549.36555909822,247943.49643753623,275064.07242384664,288561.8312374582,295154.506481737
60081,60081.0,B5,G6350,S,51070832.0,1052342.0,42.4490907,-88.2267052,84336.0,10853.0,zip,IL,IL,Spring Grove,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,161298.7815262675,172017.25803341533,183279.11322624507,197008.64030119602,212176.60412731217,234113.21627509125,250667.41643241033,256587.25508587493,248975.33834266136,229144.87922951017,207327.08834703043,190826.58561996216,184821.95146440482,197799.7423967255,212735.143060782,220523.0448465034,228510.90032058573,233627.97283546723,240204.4465268715,245735.5818806409,253448.07897398993,290534.4922195529,326491.0833279188,337115.628841758,362069.53237084136,381380.8907123118,394826.415946244
60051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60050,60050.0,B5,G6350,S,68448366.0,2385879.0,42.329613,-88.2932445,84313.0,3765.0,zip,IL,IL,McHenry,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,140854.73280079768,150393.03809918367,161442.02810103327,172838.4013390577,184261.83244245252,197490.2852477535,210663.86280047183,210005.99668127936,196974.26862264934,178781.25406513643,165230.11558619907,147391.02441129365,132534.20775180566,136441.87801578667,150301.70645454965,155684.50923116007,163027.8939516756,171906.87315719217,181302.2363049034,188365.07866725718,194927.4664388824,223639.0406330568,248777.31547834107,256512.5529467565,273186.98395150667,290408.1559491625,298530.13345046
60021,60021.0,B5,G6350,S,5304094.0,341848.0,42.1947624,-88.2171807,84290.0,14862.0,zip,IL,IL,Fox River Grove,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,162523.5508986089,174745.34815761182,188982.38337357808,202204.56033998643,214694.78268141174,233959.21405903852,247489.35160038734,250922.84387264148,241679.206107894,221701.81021749869,206150.71995423632,189418.45604376207,176012.43540034734,176320.61202734514,190354.68862714324,197340.69997294943,202047.00084074982,206238.49511657408,212102.4764643768,219504.4605619563,224544.84313907183,249039.24077952225,279492.35558708286,293664.1815203865,315481.33756767726,332455.1824787693,341547.959877445
60044,60044.0,B5,G6350,S,17576010.0,3719644.0,42.2881242,-87.8600812,84307.0,10132.0,zip,IL,IL,Lake Bluff,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,278866.85810392693,309440.84573750757,333418.83527566324,353451.22811831866,380299.29430556874,412585.94843507506,436413.9255120549,441688.19844783534,417569.7389939009,372058.82290296233,355394.8008091427,332614.293780241,323073.852617701,350381.6058349122,379649.509726391,392826.77258325747,402318.2324494859,406929.62614243926,403800.4524714073,394948.95029959077,384393.3281110854,421622.0511573862,467424.527804317,488639.6775770418,529322.3029311626,573479.095954452,604023.321550602
60061,60061.0,B5,G6350,S,21643782.0,596731.0,42.2328507,-87.9589304,84319.0,4650.0,zip,IL,IL,Vernon Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,193974.76987719742,213776.9445665225,235040.38103450532,253713.714040454,270159.0076599415,286107.67921472405,301846.0333075892,304058.37754452805,289419.0778504366,260543.20112784018,252816.28984553518,232366.83127111616,221913.4414332329,243240.1755867144,270753.82903386484,280986.20186276623,288364.79132037185,297576.0676645367,301672.0232284846,300302.70715813566,297144.52924269164,319349.57809338026,349556.0649166911,369941.2758030186,397408.3864560821,419955.39371807064,434422.190030295
60013,60013.0,B5,G6350,S,37461445.0,1942339.0,42.2235121,-88.2357498,84282.0,4903.0,zip,IL,IL,Cary,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,175221.18660257602,187203.04729833224,200295.6263661417,215083.56901966952,229260.05209700143,245854.142171921,259976.62601252657,260449.90633353058,244507.71385020332,222157.74006258752,207522.0481728236,190304.33297702484,175173.91745457065,178357.41681553624,193886.77351612216,203318.1167771305,212614.55288547825,218665.39714959866,224731.0260611685,230108.17813960533,234945.8309919429,263678.9799135078,296974.19004522107,308054.9528342674,331557.4851552392,350656.82572114066,360526.787086642
53158,53158.0,B5,G6350,S,78383550.0,3926867.0,42.5245897,-87.8857537,81256.0,6849.0,zip,WI,WI,Pleasant Prairie,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,172029.8123795465,182215.6232467241,192631.74065624992,202065.9536246131,219535.50520446783,237916.91804941607,250398.68142174106,256473.32913225025,252600.26867640877,227916.87024853352,214974.796232596,194065.31617930208,189600.3267659693,191267.558034824,200607.7761734575,211195.25857466948,224605.92062707394,241805.53227311364,257456.580690301,280288.6904353386,295409.540192714,331104.4562774093,360686.9863408858,369287.6966417981,389142.4824212142,413296.4746644833,432942.403079438
53142,53142.0,B5,G6350,S,53572336.0,207719.0,42.5616948,-87.8917567,81242.0,3267.0,zip,WI,WI,Kenosha,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,127121.02473845209,134040.4524151905,140835.42019680783,147631.94107283934,159254.46071608475,170493.72367837,177381.9308801314,178983.18880340309,179314.17537368042,163593.60800793857,155008.20466828367,138105.05113845432,135741.93208954067,135112.66132470642,144057.5219567211,149321.53212873242,157699.88898881865,170928.11681198826,184108.16620377792,200395.09147765898,212686.5671003723,236764.3576589492,251933.4823203235,266590.9733272419,282499.3380852625,297011.2996523921,308207.21902888
60099,60099.0,B5,G6350,S,58501707.0,5214471.0,42.4599882,-87.8650207,84354.0,3131.0,zip,IL,IL,Zion,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,109707.76829953467,118016.51625628259,125107.19487133341,131209.71898907676,138527.54757466575,145054.15968847024,151278.49659624518,152104.07889203916,141968.97623250043,121557.42318802983,111003.57254245658,97364.14538988825,88043.22194486154,87510.6702979256,96328.84573402746,105602.21418788783,116895.19537494017,128173.82668096683,138816.70047329742,145557.04618114882,151721.8415213914,170927.29056924066,193849.99057357467,203660.28787881625,223748.005888281,238431.71342124118,248930.004104833
60075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60096,60096.0,B5,G6350,S,12270721.0,423796.0,42.4806144,-87.8295572,84351.0,12385.0,zip,IL,IL,Winthrop Harbor,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,,128608.4718875145,132510.5936296794,141660.62419094675,150966.6653828205,160598.79942473935,168488.08873589776,169588.14495827726,161769.22905322784,143515.78053707627,133985.69625869967,121051.17880255257,114079.40863920267,116025.2138412255,131381.71379761843,136159.5531261087,142376.78806253066,149316.5368248709,155092.905431403,157947.03819656835,165804.60073572476,185304.7782791061,207096.99162633135,218890.22643935835,237980.62012151993,259656.96661175866,286569.120414851
60088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60064,60064.0,B5,G6350,S,13695562.0,37866.0,42.3240585,-87.8615698,84321.0,8126.0,zip,IL,IL,North Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,84461.11175307876,90997.95042246844,99863.48766471002,102565.56364297109,106217.31243204267,113228.14313127875,122187.865523018,121449.51829825825,103188.61306926998,84921.12762890122,67811.51821070242,51376.35309780202,47326.80957520358,46760.46777049035,52712.22209914345,55513.70097864899,65560.70422071613,77392.16574700402,91162.8098110258,105686.65108431985,117830.96737045691,135444.3900675086,149042.218059525,159313.84032589334,179652.5437546453,194632.38058323818,201081.19513442
60450,60450.0,B5,G6350,S,408219007.0,23261706.0,41.3700156,-88.434265,84501.0,5568.0,zip,IL,IL,Morris,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,,,,,,,187199.0432359432,189699.288261394,183584.74439161367,171156.130423742,162800.21586830143,158471.8748929139,158554.6037612641,166717.27960268615,174610.81329322248,177590.46310640467,191121.04410769258,196819.72074215824,203287.33191994415,216750.9587211006,224217.47506576648,238742.09905036108,254196.2302413905,264942.13221214525,278902.1070178781,292204.2989612065,299892.462572909
60410,60410.0,B5,G6350,S,62325665.0,5239863.0,41.428379,-88.2132017,84465.0,9349.0,zip,IL,IL,Channahon,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,159884.0846046955,168555.70840392777,177599.74052313773,187246.282627939,199166.7139434889,215228.96275354442,228577.48493081308,231138.600024845,222969.1230310341,205665.75236750723,194664.87456801432,179694.20937821033,172770.9542391505,181879.64900428316,195308.81159237234,201455.8592047376,216951.95852060826,232323.36925050014,240141.30455038734,250624.423461468,258337.70777503416,285230.4067996253,318519.02160806,329134.35181584704,345406.5608779926,358547.58404453023,367905.843290299
60447,60447.0,B5,G6350,S,175131498.0,764533.0,41.4872388,-88.3221656,84498.0,6016.0,zip,IL,IL,Minooka,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,132466.09604244767,138935.2956155335,148916.3402273294,158734.9830477554,169212.5326863585,182471.8740157515,194132.7198195645,196452.53267741585,187632.51766998635,170863.8938406685,160564.40579906816,150094.54494432732,145446.693376369,156530.59321696192,169218.17651434816,180008.8465393215,199037.40531723516,213205.42638995402,224819.2273999,234192.1180656314,240974.9405065766,265724.99405331723,293175.6120722127,310645.5321903765,333368.0772041302,348617.43666763767,356785.193478653
60416,60416.0,B5,G6350,S,59092857.0,2793785.0,41.2939077,-88.2831008,84469.0,10710.0,zip,IL,IL,Coal City,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,,,,,,,177071.35197754164,180378.54899895933,175905.22314392411,162958.43357126918,155754.27851034125,149579.474873701,148513.89789241817,151761.059904169,160140.04634406758,162106.61647964883,175942.5013093894,183392.16110248506,188643.13928930057,198701.74013111842,203691.48926248192,221470.37953330242,236419.07794009967,246616.06570337745,260379.68447501867,270919.73073164636,276867.081484174
60481,60481.0,B5,G6350,S,319924286.0,13717402.0,41.2855308,-88.1105607,84532.0,9183.0,zip,IL,IL,Wilmington,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,112498.99456148059,119861.8332556575,124066.83152854182,130364.79188874851,138955.60071451592,151851.53238612894,163590.20222315716,169681.04740512566,168852.32823606557,158854.0593995329,155628.16919682993,142914.90391418667,135852.56471915965,134185.37609172933,143236.40953513767,147461.05240215381,153787.78052618032,164444.41742542657,168105.40040898827,176174.30179272508,182400.79112958894,195016.73860120666,214363.36571268158,226667.24348962618,239734.16282728247,249680.10453793558,260686.479522422
60424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60408,60408.0,B5,G6350,S,16539807.0,566502.0,41.2660344,-88.2185372,84463.0,13405.0,zip,IL,IL,Braidwood,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,105389.16498605692,114397.26452300507,120862.86558096933,128044.2821748265,133369.16913359848,143086.71052012034,155242.6066962385,159654.4904269769,154859.43953582083,143192.7734814091,144053.510726875,135517.66992734684,125674.13666415475,128332.9279781824,140174.93188393916,142790.2967957386,149577.05548781576,158223.043890405,162208.745138953,173707.0727026811,178623.86993096766,192074.28227085574,209647.339722762,225129.5116278954,247779.18127880132,262446.84794263286,270910.125378333
60407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60444,60444.0,B5,G6350,S,128613049.0,1451606.0,41.2431147,-88.4027315,84495.0,17071.0,zip,IL,IL,Mazon,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,,,,,,,174956.7721581509,182111.6200348185,177605.39464844382,167316.94778185632,158426.2109461734,153036.13211709607,153394.58498668892,161057.5825569489,162106.80628792557,163836.50318897425,180643.23126862603,183998.5632976524,192705.90883107716,198281.65021093006,196570.97409937275,212995.4800693053,227170.17129362826,236903.32657434544,250888.01690880102,258117.0040372936,263682.419562747
60479,60479.0,B5,G6350,S,101552197.0,146443.0,41.2323836,-88.5263962,84530.0,26274.0,zip,IL,IL,Verona,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,,,,,,,,,,,,,,,,,,,245763.9893595189,249478.61139540395,246896.5722687779,272861.7952579606,289222.07157137146,300849.41097639635,320429.6906558054,330003.0640540382,342792.927079845
61360,61360.0,B5,G6350,S,122770408.0,960153.0,41.332589,-88.6003009,84929.0,15831.0,zip,IL,IL,Seneca,"Ottawa, IL",La Salle County,,,,,,,,,,145188.69922106067,138129.855681247,130446.91549335059,126809.63232763782,128665.71941926966,130871.45778348959,135655.29467018024,140648.90267808092,146153.4553095811,155898.95446070735,166393.02561660783,171532.1607425206,186703.0218542698,203793.35518495343,201571.8681320609,212664.33864152923,220427.84342277749,226076.565240304
60961,60961.0,B5,G6350,S,98432908.0,327516.0,41.1095668,-88.2215041,84741.0,22141.0,zip,IL,IL,Reddick,"Kankakee, IL",Kankakee County,,,,,,,,,,,,,,136090.23238583593,137049.0867529336,142569.43835624875,151530.36112004216,151151.60428293832,150674.39752240715,157030.24759590524,161998.922193318,181123.2713746034,200712.8582933695,206129.6122435435,211273.8131304225,221430.1055550405,237119.528918411
60935,60935.0,B5,G6350,S,47976520.0,184263.0,41.1704618,-88.1758794,84719.0,23961.0,zip,IL,IL,Essex,"Kankakee, IL",Kankakee County,,,,,,,,,,,137496.30230323225,131681.6742458636,139807.73702602324,147549.8825785155,144931.01417890124,145241.15194619852,149649.99373915675,154132.24650471026,158389.94611863574,162807.36320154116,173046.7065163726,195544.38135200282,220067.39049711835,233857.25101123532,248764.38409799617,259034.36440892259,278757.060166973
60420,60420.0,B5,G6350,S,250473621.0,264551.0,41.0876486,-88.4208945,84472.0,13737.0,zip,IL,IL,Dwight,"Pontiac, IL",Livingston County,90391.73522101255,93878.30773072063,98564.45647851255,103582.84289132441,111692.27817401408,121062.99518096242,127411.89080529999,129062.67310626991,124170.27897017558,114085.81368165267,114377.30133081299,111502.4757766864,110154.27705264125,97946.61107395428,95536.1563861601,90224.92798960862,97143.3389341607,98597.70092440891,108038.73356351868,119504.96618488226,125089.58189257483,135580.0025810404,150054.96769490617,156799.42006259883,167526.71926305583,179100.95278857314,190212.068591406
60474,60474.0,B5,G6350,S,13913219.0,1687565.0,41.1855657,-88.2752337,84525.0,39992.0,zip,IL,IL,South Wilmington,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,,,,,,,,,,,,,,,,,,,130089.2910058459,136084.24291057442,137380.86053887065,143364.7219150614,149503.85581647608,159631.2040618064,173781.21875456942,185337.33589399443,183380.289791082
60470,60470.0,B5,G6350,S,111108482.0,0.0,41.1658879,-88.6387226,84521.0,23888.0,zip,IL,IL,Ransom,"Ottawa, IL",La Salle County,,,,,,,,,,,,,,,,,,,,127419.12934555272,133453.23047529891,148558.189989664,162248.44314474033,167566.89875129284,177174.83052842668,176527.46661869585,185480.589308397
60437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61313,61313.0,B5,G6350,S,105272335.0,0.0,41.0723703,-88.6699627,84889.0,26173.0,zip,IL,IL,Blackstone,"Pontiac, IL",Livingston County,,,,,,,,,,,,,,,,,,,,,,,207160.31377519298,207950.45324165418,220421.21943620077,235956.83643267662,253544.352820359
60541,60541.0,B5,G6350,S,215150399.0,918365.0,41.5133443,-88.5323985,84570.0,15289.0,zip,IL,IL,Newark,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,180102.239550576,188190.4264614474,206694.9525334551,216824.440949237,240019.84331065323,266615.197385072,291482.3880100598,298506.6160871195,285423.9794678404,257418.56351278967,230381.56253609085,201597.95986166914,191117.80837843902,200293.48138296048,213491.05364417293,220755.39711751952,232137.74986234598,235205.6194612979,240217.7327511924,247652.94438070167,253652.47961652922,278424.51866428746,308063.64785837574,323532.66999189317,343906.3072868239,367795.2931177427,379474.486488402
52070,52070.0,B5,G6350,S,124828088.0,25105988.0,42.0843814,-90.2084685,80827.0,20418.0,zip,IA,IA,Sabula,"Clinton, IA",Jackson County,,,,,,,,,,,,,,,,,134008.1854188811,135763.4576835054,135566.10750919065,145964.29572423734,154389.80873833725,170068.32139165234,190706.45777836558,197311.9974470191,210449.9982692603,217482.12931857476,220966.5395062
61074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61062,61062.0,B5,G6350,S,193560077.0,23705.0,42.2506754,-89.8357584,84796.0,19149.0,zip,IL,IL,Pearl City,"Freeport, IL",Stephenson County,,,,,,,,,,,,,83120.71628702852,79052.19907935806,81042.55264550973,86781.04990214467,89995.39436301058,92240.19658350038,98579.05867944348,109133.29046508984,116049.90637690475,135982.53463085243,158424.44785094517,167661.2147387395,174818.2453826056,187451.70506840883,203789.223835183
52031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61014,61014.0,B5,G6350,S,164394264.0,0.0,41.9749964,-89.8864865,84760.0,19878.0,zip,IL,IL,Chadwick,"Sterling, IL",Carroll County,,,,,,,,,,94249.15969659128,89677.62215867906,83644.76555082202,87534.04682199105,89750.37514819474,87309.12880178922,82694.60792912646,86206.63251122514,83347.3414793857,85744.7168127644,86440.09804421644,91880.77873049407,102441.67765575282,112702.13358654575,115524.01234395742,121703.42864247541,135408.04787562418,143155.840929914
61053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52732,52732.0,B5,G6350,S,283989467.0,24021042.0,41.8910438,-90.2530047,81087.0,4640.0,zip,IA,IA,Clinton,"Clinton, IA",Clinton County,,,,,,,,,,80037.93103054227,79759.78933441099,79790.17480721591,83035.04193068485,84195.67529186614,87157.78938755686,88253.28182050707,90427.48739691994,88165.792495363,86841.12270241982,91943.85968940616,98467.57960818923,105033.64654081651,116433.36420732834,118141.91220699158,121454.05810034492,121829.38445494534,123019.512838229
61041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61252,61252.0,B5,G6350,S,152101993.0,13191375.0,41.8368502,-90.1253103,84857.0,13259.0,zip,IL,IL,Fulton,"Sterling, IL",Whiteside County,,,,,,,,,,111748.88490056433,107412.65462069266,106178.68552866718,107040.58208705635,107508.44711544766,108833.64350624516,111409.44999384508,112918.6846608359,114150.66871684375,113017.51437733015,109194.3530583834,118944.94510909292,126012.40104780575,135825.70885828623,141743.48021968026,143611.4889962065,151003.73237244817,155482.232944383
