GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,NAEE001,NAME_M,NAEM001
"G49781","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49781",,,,,,,"86000US49781",,"ZCTA5 49781",673,"ZCTA5 49781",53
"G49782","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49782",,,,,,,"86000US49782",,"ZCTA5 49782",672,"ZCTA5 49782",156
"G49783","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49783",,,,,,,"86000US49783",,"ZCTA5 49783",629,"ZCTA5 49783",29
"G49788","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49788",,,,,,,"86000US49788",,"ZCTA5 49788",644,"ZCTA5 49788",51
"G49791","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49791",,,,,,,"86000US49791",,"ZCTA5 49791",488,"ZCTA5 49791",123
"G49793","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49793",,,,,,,"86000US49793",,"ZCTA5 49793",567,"ZCTA5 49793",88
"G49795","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49795",,,,,,,"86000US49795",,"ZCTA5 49795",673,"ZCTA5 49795",78
"G49796","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49796",,,,,,,"86000US49796",,"ZCTA5 49796",806,"ZCTA5 49796",375
"G49799","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49799",,,,,,,"86000US49799",,"ZCTA5 49799",635,"ZCTA5 49799",68
"G49801","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49801",,,,,,,"86000US49801",,"ZCTA5 49801",638,"ZCTA5 49801",49
"G49802","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49802",,,,,,,"86000US49802",,"ZCTA5 49802",611,"ZCTA5 49802",59
"G49805","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49805",,,,,,,"86000US49805",,"ZCTA5 49805",563,"ZCTA5 49805",229
"G49806","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49806",,,,,,,"86000US49806",,"ZCTA5 49806",648,"ZCTA5 49806",108
"G49807","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49807",,,,,,,"86000US49807",,"ZCTA5 49807",744,"ZCTA5 49807",59
"G49808","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49808",,,,,,,"86000US49808",,"ZCTA5 49808",553,"ZCTA5 49808",190
"G49812","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49812",,,,,,,"86000US49812",,"ZCTA5 49812",681,"ZCTA5 49812",90
"G49814","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49814",,,,,,,"86000US49814",,"ZCTA5 49814",659,"ZCTA5 49814",96
"G49815","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49815",,,,,,,"86000US49815",,"ZCTA5 49815",573,"ZCTA5 49815",93
"G49816","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49816",,,,,,,"86000US49816",,"ZCTA5 49816",646,"ZCTA5 49816",44
"G49817","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49817",,,,,,,"86000US49817",,"ZCTA5 49817",598,"ZCTA5 49817",99
"G49818","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49818",,,,,,,"86000US49818",,"ZCTA5 49818",708,"ZCTA5 49818",174
"G49819","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49819",,,,,,,"86000US49819",,"ZCTA5 49819",1054,"ZCTA5 49819",439
"G49820","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49820",,,,,,,"86000US49820",,"ZCTA5 49820",423,"ZCTA5 49820",106
"G49821","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49821",,,,,,,"86000US49821",,"ZCTA5 49821",675,"ZCTA5 49821",98
"G49822","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49822",,,,,,,"86000US49822",,"ZCTA5 49822",725,"ZCTA5 49822",519
"G49825","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49825",,,,,,,"86000US49825",,"ZCTA5 49825",711,"ZCTA5 49825",231
"G49826","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49826",,,,,,,"86000US49826",,"ZCTA5 49826",443,"ZCTA5 49826",148
"G49827","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49827",,,,,,,"86000US49827",,"ZCTA5 49827",515,"ZCTA5 49827",108
"G49829","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49829",,,,,,,"86000US49829",,"ZCTA5 49829",636,"ZCTA5 49829",33
"G49831","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49831",,,,,,,"86000US49831",,"ZCTA5 49831",721,"ZCTA5 49831",116
"G49833","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49833",,,,,,,"86000US49833",,"ZCTA5 49833",508,"ZCTA5 49833",396
"G49834","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49834",,,,,,,"86000US49834",,"ZCTA5 49834",557,"ZCTA5 49834",196
"G49835","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49835",,,,,,,"86000US49835",,"ZCTA5 49835",653,"ZCTA5 49835",128
"G49836","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49836",,,,,,,"86000US49836",,"ZCTA5 49836",646,"ZCTA5 49836",155
"G49837","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49837",,,,,,,"86000US49837",,"ZCTA5 49837",730,"ZCTA5 49837",54
"G49838","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49838",,,,,,,"86000US49838",,"ZCTA5 49838",651,"ZCTA5 49838",176
"G49839","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49839",,,,,,,"86000US49839",,"ZCTA5 49839",527,"ZCTA5 49839",39
"G49840","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49840",,,,,,,"86000US49840",,"ZCTA5 49840",611,"ZCTA5 49840",85
"G49841","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49841",,,,,,,"86000US49841",,"ZCTA5 49841",712,"ZCTA5 49841",67
"G49847","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49847",,,,,,,"86000US49847",,"ZCTA5 49847",537,"ZCTA5 49847",65
"G49848","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49848",,,,,,,"86000US49848",,"ZCTA5 49848",367,"ZCTA5 49848",99
"G49849","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49849",,,,,,,"86000US49849",,"ZCTA5 49849",573,"ZCTA5 49849",28
"G49852","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49852",,,,,,,"86000US49852",,"ZCTA5 49852",331,"ZCTA5 49852",72
"G49853","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49853",,,,,,,"86000US49853",,"ZCTA5 49853",645,"ZCTA5 49853",121
"G49854","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49854",,,,,,,"86000US49854",,"ZCTA5 49854",558,"ZCTA5 49854",38
"G49855","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49855",,,,,,,"86000US49855",,"ZCTA5 49855",720,"ZCTA5 49855",34
"G49858","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49858",,,,,,,"86000US49858",,"ZCTA5 49858",578,"ZCTA5 49858",41
"G49861","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49861",,,,,,,"86000US49861",,"ZCTA5 49861",537,"ZCTA5 49861",152
"G49862","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49862",,,,,,,"86000US49862",,"ZCTA5 49862",660,"ZCTA5 49862",83
"G49863","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49863",,,,,,,"86000US49863",,"ZCTA5 49863",258,"ZCTA5 49863",541
"G49864","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49864",,,,,,,"86000US49864",,"ZCTA5 49864",358,"ZCTA5 49864",354
"G49866","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49866",,,,,,,"86000US49866",,"ZCTA5 49866",765,"ZCTA5 49866",65
"G49868","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49868",,,,,,,"86000US49868",,"ZCTA5 49868",580,"ZCTA5 49868",46
"G49870","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49870",,,,,,,"86000US49870",,"ZCTA5 49870",637,"ZCTA5 49870",73
"G49871","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49871",,,,,,,"86000US49871",,"ZCTA5 49871",633,"ZCTA5 49871",195
"G49872","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49872",,,,,,,"86000US49872",,"ZCTA5 49872",826,"ZCTA5 49872",51
"G49873","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49873",,,,,,,"86000US49873",,"ZCTA5 49873",795,"ZCTA5 49873",350
"G49874","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49874",,,,,,,"86000US49874",,"ZCTA5 49874",605,"ZCTA5 49874",66
"G49876","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49876",,,,,,,"86000US49876",,"ZCTA5 49876",771,"ZCTA5 49876",101
"G49877","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49877",,,,,,,"86000US49877",,"ZCTA5 49877",833,"ZCTA5 49877",732
"G49878","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49878",,,,,,,"86000US49878",,"ZCTA5 49878",688,"ZCTA5 49878",97
"G49879","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49879",,,,,,,"86000US49879",,"ZCTA5 49879",710,"ZCTA5 49879",126
"G49880","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49880",,,,,,,"86000US49880",,"ZCTA5 49880",610,"ZCTA5 49880",67
"G49881","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49881",,,,,,,"86000US49881",,"ZCTA5 49881",737,"ZCTA5 49881",154
"G49883","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49883",,,,,,,"86000US49883",,"ZCTA5 49883",503,"ZCTA5 49883",212
"G49884","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49884",,,,,,,"86000US49884",,"ZCTA5 49884",513,"ZCTA5 49884",141
"G49885","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49885",,,,,,,"86000US49885",,"ZCTA5 49885",725,"ZCTA5 49885",163
"G49886","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49886",,,,,,,"86000US49886",,"ZCTA5 49886",481,"ZCTA5 49886",153
"G49887","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49887",,,,,,,"86000US49887",,"ZCTA5 49887",600,"ZCTA5 49887",61
"G49891","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49891",,,,,,,"86000US49891",,"ZCTA5 49891",532,"ZCTA5 49891",96
"G49892","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49892",,,,,,,"86000US49892",,"ZCTA5 49892",683,"ZCTA5 49892",73
"G49893","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49893",,,,,,,"86000US49893",,"ZCTA5 49893",732,"ZCTA5 49893",189
"G49894","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49894",,,,,,,"86000US49894",,"ZCTA5 49894",441,"ZCTA5 49894",251
"G49895","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49895",,,,,,,"86000US49895",,"ZCTA5 49895",914,"ZCTA5 49895",221
"G49896","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49896",,,,,,,"86000US49896",,"ZCTA5 49896",491,"ZCTA5 49896",87
"G49901","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49901",,,,,,,"86000US49901",,"ZCTA5 49901",464,"ZCTA5 49901",132
"G49902","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49902",,,,,,,"86000US49902",,"ZCTA5 49902",668,"ZCTA5 49902",171
"G49903","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49903",,,,,,,"86000US49903",,"ZCTA5 49903",508,"ZCTA5 49903",117
"G49905","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49905",,,,,,,"86000US49905",,"ZCTA5 49905",762,"ZCTA5 49905",62
"G49908","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49908",,,,,,,"86000US49908",,"ZCTA5 49908",612,"ZCTA5 49908",91
"G49910","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49910",,,,,,,"86000US49910",,"ZCTA5 49910",567,"ZCTA5 49910",182
"G49911","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49911",,,,,,,"86000US49911",,"ZCTA5 49911",503,"ZCTA5 49911",38
"G49912","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49912",,,,,,,"86000US49912",,"ZCTA5 49912",495,"ZCTA5 49912",49
"G49913","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49913",,,,,,,"86000US49913",,"ZCTA5 49913",517,"ZCTA5 49913",30
"G49915","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49915",,,,,,,"86000US49915",,"ZCTA5 49915",493,"ZCTA5 49915",53
"G49916","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49916",,,,,,,"86000US49916",,"ZCTA5 49916",755,"ZCTA5 49916",43
"G49917","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49917",,,,,,,"86000US49917",,"ZCTA5 49917",589,"ZCTA5 49917",64
"G49918","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49918",,,,,,,"86000US49918",,"ZCTA5 49918",525,"ZCTA5 49918",365
"G49919","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49919",,,,,,,"86000US49919",,"ZCTA5 49919",498,"ZCTA5 49919",193
"G49920","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49920",,,,,,,"86000US49920",,"ZCTA5 49920",581,"ZCTA5 49920",33
"G49921","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49921",,,,,,,"86000US49921",,"ZCTA5 49921",696,"ZCTA5 49921",287
"G49922","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49922",,,,,,,"86000US49922",,"ZCTA5 49922",556,"ZCTA5 49922",99
"G49925","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49925",,,,,,,"86000US49925",,"ZCTA5 49925",393,"ZCTA5 49925",61
"G49927","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49927",,,,,,,"86000US49927",,"ZCTA5 49927",414,"ZCTA5 49927",53
"G49929","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49929",,,,,,,"86000US49929",,"ZCTA5 49929",520,"ZCTA5 49929",90
"G49930","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49930",,,,,,,"86000US49930",,"ZCTA5 49930",654,"ZCTA5 49930",37
"G49931","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49931",,,,,,,"86000US49931",,"ZCTA5 49931",652,"ZCTA5 49931",37
"G49934","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49934",,,,,,,"86000US49934",,"ZCTA5 49934",564,"ZCTA5 49934",91
"G49935","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49935",,,,,,,"86000US49935",,"ZCTA5 49935",533,"ZCTA5 49935",25
"G49938","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49938",,,,,,,"86000US49938",,"ZCTA5 49938",588,"ZCTA5 49938",46
"G49942","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49942",,,,,,,"86000US49942",,"ZCTA5 49942",671,"ZCTA5 49942",32
"G49945","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49945",,,,,,,"86000US49945",,"ZCTA5 49945",637,"ZCTA5 49945",49
"G49946","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49946",,,,,,,"86000US49946",,"ZCTA5 49946",588,"ZCTA5 49946",43
"G49947","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49947",,,,,,,"86000US49947",,"ZCTA5 49947",538,"ZCTA5 49947",28
"G49948","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49948",,,,,,,"86000US49948",,"ZCTA5 49948",379,"ZCTA5 49948",45
"G49950","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49950",,,,,,,"86000US49950",,"ZCTA5 49950",517,"ZCTA5 49950",59
"G49952","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49952",,,,,,,"86000US49952",,"ZCTA5 49952",659,"ZCTA5 49952",283
"G49953","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49953",,,,,,,"86000US49953",,"ZCTA5 49953",587,"ZCTA5 49953",89
"G49955","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49955",,,,,,,"86000US49955",,"ZCTA5 49955",606,"ZCTA5 49955",217
"G49958","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49958",,,,,,,"86000US49958",,"ZCTA5 49958",519,"ZCTA5 49958",115
"G49959","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49959",,,,,,,"86000US49959",,"ZCTA5 49959",468,"ZCTA5 49959",183
"G49960","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49960",,,,,,,"86000US49960",,"ZCTA5 49960",619,"ZCTA5 49960",48
"G49961","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49961",,,,,,,"86000US49961",,"ZCTA5 49961",368,"ZCTA5 49961",66
"G49962","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49962",,,,,,,"86000US49962",,"ZCTA5 49962",511,"ZCTA5 49962",262
"G49963","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49963",,,,,,,"86000US49963",,"ZCTA5 49963",518,"ZCTA5 49963",54
"G49965","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49965",,,,,,,"86000US49965",,"ZCTA5 49965",428,"ZCTA5 49965",109
"G49967","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49967",,,,,,,"86000US49967",,"ZCTA5 49967",448,"ZCTA5 49967",62
"G49968","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49968",,,,,,,"86000US49968",,"ZCTA5 49968",461,"ZCTA5 49968",48
"G49969","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49969",,,,,,,"86000US49969",,"ZCTA5 49969",635,"ZCTA5 49969",85
"G49970","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49970",,,,,,,"86000US49970",,"ZCTA5 49970",693,"ZCTA5 49970",264
"G49971","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"49971",,,,,,,"86000US49971",,"ZCTA5 49971",349,"ZCTA5 49971",49
"G50001","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50001",,,,,,,"86000US50001",,"ZCTA5 50001",748,"ZCTA5 50001",311
"G50002","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50002",,,,,,,"86000US50002",,"ZCTA5 50002",686,"ZCTA5 50002",114
"G50003","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50003",,,,,,,"86000US50003",,"ZCTA5 50003",854,"ZCTA5 50003",86
"G50005","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50005",,,,,,,"86000US50005",,"ZCTA5 50005",720,"ZCTA5 50005",105
"G50006","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50006",,,,,,,"86000US50006",,"ZCTA5 50006",563,"ZCTA5 50006",71
"G50007","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50007",,,,,,,"86000US50007",,"ZCTA5 50007",1417,"ZCTA5 50007",218
"G50008","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50008",,,,,,,"86000US50008",,"ZCTA5 50008",400,"ZCTA5 50008",55
"G50009","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50009",,,,,,,"86000US50009",,"ZCTA5 50009",1112,"ZCTA5 50009",71
"G50010","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50010",,,,,,,"86000US50010",,"ZCTA5 50010",757,"ZCTA5 50010",25
"G50011","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50011",,,,,,,"86000US50011",,"ZCTA5 50011",.,"ZCTA5 50011",.
"G50012","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50012",,,,,,,"86000US50012",,"ZCTA5 50012",.,"ZCTA5 50012",.
"G50014","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50014",,,,,,,"86000US50014",,"ZCTA5 50014",851,"ZCTA5 50014",48
"G50020","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50020",,,,,,,"86000US50020",,"ZCTA5 50020",611,"ZCTA5 50020",92
"G50021","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50021",,,,,,,"86000US50021",,"ZCTA5 50021",1160,"ZCTA5 50021",55
"G50022","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50022",,,,,,,"86000US50022",,"ZCTA5 50022",556,"ZCTA5 50022",32
"G50023","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50023",,,,,,,"86000US50023",,"ZCTA5 50023",1275,"ZCTA5 50023",52
"G50025","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50025",,,,,,,"86000US50025",,"ZCTA5 50025",490,"ZCTA5 50025",50
"G50026","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50026",,,,,,,"86000US50026",,"ZCTA5 50026",425,"ZCTA5 50026",55
"G50027","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50027",,,,,,,"86000US50027",,"ZCTA5 50027",454,"ZCTA5 50027",100
"G50028","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50028",,,,,,,"86000US50028",,"ZCTA5 50028",854,"ZCTA5 50028",132
"G50029","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50029",,,,,,,"86000US50029",,"ZCTA5 50029",456,"ZCTA5 50029",110
"G50032","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50032",,,,,,,"86000US50032",,"ZCTA5 50032",516,"ZCTA5 50032",81
"G50033","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50033",,,,,,,"86000US50033",,"ZCTA5 50033",325,"ZCTA5 50033",393
"G50034","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50034",,,,,,,"86000US50034",,"ZCTA5 50034",748,"ZCTA5 50034",100
"G50035","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50035",,,,,,,"86000US50035",,"ZCTA5 50035",1270,"ZCTA5 50035",94
"G50036","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50036",,,,,,,"86000US50036",,"ZCTA5 50036",803,"ZCTA5 50036",40
"G50038","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50038",,,,,,,"86000US50038",,"ZCTA5 50038",503,"ZCTA5 50038",217
"G50039","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50039",,,,,,,"86000US50039",,"ZCTA5 50039",735,"ZCTA5 50039",224
"G50041","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50041",,,,,,,"86000US50041",,"ZCTA5 50041",1047,"ZCTA5 50041",1196
"G50042","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50042",,,,,,,"86000US50042",,"ZCTA5 50042",531,"ZCTA5 50042",54
"G50044","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50044",,,,,,,"86000US50044",,"ZCTA5 50044",732,"ZCTA5 50044",68
"G50046","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50046",,,,,,,"86000US50046",,"ZCTA5 50046",984,"ZCTA5 50046",137
"G50047","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50047",,,,,,,"86000US50047",,"ZCTA5 50047",970,"ZCTA5 50047",130
"G50048","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50048",,,,,,,"86000US50048",,"ZCTA5 50048",592,"ZCTA5 50048",119
"G50049","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50049",,,,,,,"86000US50049",,"ZCTA5 50049",587,"ZCTA5 50049",68
"G50050","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50050",,,,,,,"86000US50050",,"ZCTA5 50050",554,"ZCTA5 50050",46
"G50051","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50051",,,,,,,"86000US50051",,"ZCTA5 50051",530,"ZCTA5 50051",233
"G50052","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50052",,,,,,,"86000US50052",,"ZCTA5 50052",790,"ZCTA5 50052",324
"G50054","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50054",,,,,,,"86000US50054",,"ZCTA5 50054",839,"ZCTA5 50054",66
"G50055","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50055",,,,,,,"86000US50055",,"ZCTA5 50055",847,"ZCTA5 50055",109
"G50056","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50056",,,,,,,"86000US50056",,"ZCTA5 50056",814,"ZCTA5 50056",64
"G50057","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50057",,,,,,,"86000US50057",,"ZCTA5 50057",426,"ZCTA5 50057",249
"G50058","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50058",,,,,,,"86000US50058",,"ZCTA5 50058",466,"ZCTA5 50058",44
"G50060","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50060",,,,,,,"86000US50060",,"ZCTA5 50060",601,"ZCTA5 50060",83
"G50061","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50061",,,,,,,"86000US50061",,"ZCTA5 50061",1971,"ZCTA5 50061",942
"G50062","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50062",,,,,,,"86000US50062",,"ZCTA5 50062",762,"ZCTA5 50062",101
"G50063","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50063",,,,,,,"86000US50063",,"ZCTA5 50063",1102,"ZCTA5 50063",100
"G50064","2007-2011","US",,,,,,,,,,,,,,,,,,,,,,,,,"50064",,,,,,,"86000US50064",,"ZCTA5 50064",667,"ZCTA5 50064",348
