GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,ABY2E001,NAME_M,ABY2M001
"G54493","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54493",,,,,,,"86000US54493",,"ZCTA5 54493",571,"ZCTA5 54493",65
"G54494","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54494",,,,,,,"86000US54494",,"ZCTA5 54494",751,"ZCTA5 54494",39
"G54495","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54495",,,,,,,"86000US54495",,"ZCTA5 54495",596,"ZCTA5 54495",33
"G54498","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54498",,,,,,,"86000US54498",,"ZCTA5 54498",693,"ZCTA5 54498",36
"G54499","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54499",,,,,,,"86000US54499",,"ZCTA5 54499",655,"ZCTA5 54499",26
"G54501","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54501",,,,,,,"86000US54501",,"ZCTA5 54501",817,"ZCTA5 54501",35
"G54511","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54511",,,,,,,"86000US54511",,"ZCTA5 54511",640,"ZCTA5 54511",40
"G54512","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54512",,,,,,,"86000US54512",,"ZCTA5 54512",774,"ZCTA5 54512",78
"G54513","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54513",,,,,,,"86000US54513",,"ZCTA5 54513",530,"ZCTA5 54513",114
"G54514","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54514",,,,,,,"86000US54514",,"ZCTA5 54514",641,"ZCTA5 54514",35
"G54515","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54515",,,,,,,"86000US54515",,"ZCTA5 54515",609,"ZCTA5 54515",59
"G54517","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54517",,,,,,,"86000US54517",,"ZCTA5 54517",575,"ZCTA5 54517",255
"G54519","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54519",,,,,,,"86000US54519",,"ZCTA5 54519",792,"ZCTA5 54519",152
"G54520","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54520",,,,,,,"86000US54520",,"ZCTA5 54520",605,"ZCTA5 54520",33
"G54521","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54521",,,,,,,"86000US54521",,"ZCTA5 54521",788,"ZCTA5 54521",29
"G54524","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54524",,,,,,,"86000US54524",,"ZCTA5 54524",593,"ZCTA5 54524",156
"G54525","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54525",,,,,,,"86000US54525",,"ZCTA5 54525",520,"ZCTA5 54525",59
"G54526","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54526",,,,,,,"86000US54526",,"ZCTA5 54526",631,"ZCTA5 54526",89
"G54527","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54527",,,,,,,"86000US54527",,"ZCTA5 54527",603,"ZCTA5 54527",58
"G54529","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54529",,,,,,,"86000US54529",,"ZCTA5 54529",967,"ZCTA5 54529",112
"G54530","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54530",,,,,,,"86000US54530",,"ZCTA5 54530",560,"ZCTA5 54530",69
"G54531","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54531",,,,,,,"86000US54531",,"ZCTA5 54531",920,"ZCTA5 54531",87
"G54534","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54534",,,,,,,"86000US54534",,"ZCTA5 54534",575,"ZCTA5 54534",16
"G54536","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54536",,,,,,,"86000US54536",,"ZCTA5 54536",555,"ZCTA5 54536",149
"G54537","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54537",,,,,,,"86000US54537",,"ZCTA5 54537",650,"ZCTA5 54537",108
"G54538","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54538",,,,,,,"86000US54538",,"ZCTA5 54538",570,"ZCTA5 54538",33
"G54539","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54539",,,,,,,"86000US54539",,"ZCTA5 54539",755,"ZCTA5 54539",100
"G54540","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54540",,,,,,,"86000US54540",,"ZCTA5 54540",724,"ZCTA5 54540",141
"G54541","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54541",,,,,,,"86000US54541",,"ZCTA5 54541",677,"ZCTA5 54541",58
"G54542","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54542",,,,,,,"86000US54542",,"ZCTA5 54542",605,"ZCTA5 54542",127
"G54545","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54545",,,,,,,"86000US54545",,"ZCTA5 54545",920,"ZCTA5 54545",146
"G54546","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54546",,,,,,,"86000US54546",,"ZCTA5 54546",507,"ZCTA5 54546",47
"G54547","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54547",,,,,,,"86000US54547",,"ZCTA5 54547",621,"ZCTA5 54547",66
"G54548","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54548",,,,,,,"86000US54548",,"ZCTA5 54548",840,"ZCTA5 54548",85
"G54550","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54550",,,,,,,"86000US54550",,"ZCTA5 54550",628,"ZCTA5 54550",40
"G54552","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54552",,,,,,,"86000US54552",,"ZCTA5 54552",659,"ZCTA5 54552",49
"G54554","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54554",,,,,,,"86000US54554",,"ZCTA5 54554",814,"ZCTA5 54554",97
"G54555","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54555",,,,,,,"86000US54555",,"ZCTA5 54555",689,"ZCTA5 54555",26
"G54556","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54556",,,,,,,"86000US54556",,"ZCTA5 54556",593,"ZCTA5 54556",75
"G54557","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54557",,,,,,,"86000US54557",,"ZCTA5 54557",969,"ZCTA5 54557",70
"G54558","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54558",,,,,,,"86000US54558",,"ZCTA5 54558",748,"ZCTA5 54558",60
"G54559","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54559",,,,,,,"86000US54559",,"ZCTA5 54559",464,"ZCTA5 54559",43
"G54560","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54560",,,,,,,"86000US54560",,"ZCTA5 54560",800,"ZCTA5 54560",162
"G54561","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54561",,,,,,,"86000US54561",,"ZCTA5 54561",693,"ZCTA5 54561",2664
"G54562","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54562",,,,,,,"86000US54562",,"ZCTA5 54562",727,"ZCTA5 54562",190
"G54563","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54563",,,,,,,"86000US54563",,"ZCTA5 54563",756,"ZCTA5 54563",81
"G54564","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54564",,,,,,,"86000US54564",,"ZCTA5 54564",699,"ZCTA5 54564",167
"G54565","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54565",,,,,,,"86000US54565",,"ZCTA5 54565",317,"ZCTA5 54565",27
"G54566","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54566",,,,,,,"86000US54566",,"ZCTA5 54566",589,"ZCTA5 54566",67
"G54568","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54568",,,,,,,"86000US54568",,"ZCTA5 54568",733,"ZCTA5 54568",60
"G54601","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54601",,,,,,,"86000US54601",,"ZCTA5 54601",827,"ZCTA5 54601",24
"G54603","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54603",,,,,,,"86000US54603",,"ZCTA5 54603",765,"ZCTA5 54603",46
"G54610","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54610",,,,,,,"86000US54610",,"ZCTA5 54610",671,"ZCTA5 54610",47
"G54611","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54611",,,,,,,"86000US54611",,"ZCTA5 54611",800,"ZCTA5 54611",54
"G54612","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54612",,,,,,,"86000US54612",,"ZCTA5 54612",795,"ZCTA5 54612",47
"G54613","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54613",,,,,,,"86000US54613",,"ZCTA5 54613",758,"ZCTA5 54613",59
"G54614","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54614",,,,,,,"86000US54614",,"ZCTA5 54614",784,"ZCTA5 54614",63
"G54615","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54615",,,,,,,"86000US54615",,"ZCTA5 54615",745,"ZCTA5 54615",57
"G54616","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54616",,,,,,,"86000US54616",,"ZCTA5 54616",754,"ZCTA5 54616",62
"G54618","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54618",,,,,,,"86000US54618",,"ZCTA5 54618",808,"ZCTA5 54618",62
"G54619","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54619",,,,,,,"86000US54619",,"ZCTA5 54619",827,"ZCTA5 54619",65
"G54621","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54621",,,,,,,"86000US54621",,"ZCTA5 54621",900,"ZCTA5 54621",183
"G54622","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54622",,,,,,,"86000US54622",,"ZCTA5 54622",630,"ZCTA5 54622",69
"G54623","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54623",,,,,,,"86000US54623",,"ZCTA5 54623",863,"ZCTA5 54623",76
"G54624","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54624",,,,,,,"86000US54624",,"ZCTA5 54624",707,"ZCTA5 54624",65
"G54625","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54625",,,,,,,"86000US54625",,"ZCTA5 54625",603,"ZCTA5 54625",75
"G54626","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54626",,,,,,,"86000US54626",,"ZCTA5 54626",724,"ZCTA5 54626",49
"G54627","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54627",,,,,,,"86000US54627",,"ZCTA5 54627",836,"ZCTA5 54627",81
"G54628","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54628",,,,,,,"86000US54628",,"ZCTA5 54628",730,"ZCTA5 54628",82
"G54629","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54629",,,,,,,"86000US54629",,"ZCTA5 54629",789,"ZCTA5 54629",46
"G54630","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54630",,,,,,,"86000US54630",,"ZCTA5 54630",886,"ZCTA5 54630",49
"G54631","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54631",,,,,,,"86000US54631",,"ZCTA5 54631",615,"ZCTA5 54631",96
"G54632","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54632",,,,,,,"86000US54632",,"ZCTA5 54632",821,"ZCTA5 54632",73
"G54634","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54634",,,,,,,"86000US54634",,"ZCTA5 54634",713,"ZCTA5 54634",81
"G54635","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54635",,,,,,,"86000US54635",,"ZCTA5 54635",724,"ZCTA5 54635",71
"G54636","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54636",,,,,,,"86000US54636",,"ZCTA5 54636",1094,"ZCTA5 54636",53
"G54637","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54637",,,,,,,"86000US54637",,"ZCTA5 54637",658,"ZCTA5 54637",158
"G54638","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54638",,,,,,,"86000US54638",,"ZCTA5 54638",797,"ZCTA5 54638",69
"G54639","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54639",,,,,,,"86000US54639",,"ZCTA5 54639",699,"ZCTA5 54639",57
"G54641","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54641",,,,,,,"86000US54641",,"ZCTA5 54641",.,"ZCTA5 54641",.
"G54642","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54642",,,,,,,"86000US54642",,"ZCTA5 54642",889,"ZCTA5 54642",69
"G54643","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54643",,,,,,,"86000US54643",,"ZCTA5 54643",.,"ZCTA5 54643",.
"G54644","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54644",,,,,,,"86000US54644",,"ZCTA5 54644",788,"ZCTA5 54644",88
"G54645","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54645",,,,,,,"86000US54645",,"ZCTA5 54645",582,"ZCTA5 54645",119
"G54646","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54646",,,,,,,"86000US54646",,"ZCTA5 54646",816,"ZCTA5 54646",34
"G54648","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54648",,,,,,,"86000US54648",,"ZCTA5 54648",795,"ZCTA5 54648",70
"G54650","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54650",,,,,,,"86000US54650",,"ZCTA5 54650",924,"ZCTA5 54650",48
"G54651","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54651",,,,,,,"86000US54651",,"ZCTA5 54651",603,"ZCTA5 54651",75
"G54652","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54652",,,,,,,"86000US54652",,"ZCTA5 54652",568,"ZCTA5 54652",71
"G54653","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54653",,,,,,,"86000US54653",,"ZCTA5 54653",977,"ZCTA5 54653",128
"G54654","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54654",,,,,,,"86000US54654",,"ZCTA5 54654",590,"ZCTA5 54654",434
"G54655","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54655",,,,,,,"86000US54655",,"ZCTA5 54655",673,"ZCTA5 54655",53
"G54656","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54656",,,,,,,"86000US54656",,"ZCTA5 54656",786,"ZCTA5 54656",20
"G54657","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54657",,,,,,,"86000US54657",,"ZCTA5 54657",728,"ZCTA5 54657",98
"G54658","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54658",,,,,,,"86000US54658",,"ZCTA5 54658",904,"ZCTA5 54658",141
"G54659","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54659",,,,,,,"86000US54659",,"ZCTA5 54659",692,"ZCTA5 54659",64
"G54660","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54660",,,,,,,"86000US54660",,"ZCTA5 54660",825,"ZCTA5 54660",39
"G54661","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54661",,,,,,,"86000US54661",,"ZCTA5 54661",871,"ZCTA5 54661",82
"G54664","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54664",,,,,,,"86000US54664",,"ZCTA5 54664",724,"ZCTA5 54664",77
"G54665","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54665",,,,,,,"86000US54665",,"ZCTA5 54665",697,"ZCTA5 54665",45
"G54666","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54666",,,,,,,"86000US54666",,"ZCTA5 54666",898,"ZCTA5 54666",90
"G54667","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54667",,,,,,,"86000US54667",,"ZCTA5 54667",789,"ZCTA5 54667",67
"G54669","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54669",,,,,,,"86000US54669",,"ZCTA5 54669",1002,"ZCTA5 54669",84
"G54670","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54670",,,,,,,"86000US54670",,"ZCTA5 54670",788,"ZCTA5 54670",91
"G54701","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54701",,,,,,,"86000US54701",,"ZCTA5 54701",842,"ZCTA5 54701",26
"G54703","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54703",,,,,,,"86000US54703",,"ZCTA5 54703",827,"ZCTA5 54703",25
"G54720","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54720",,,,,,,"86000US54720",,"ZCTA5 54720",809,"ZCTA5 54720",61
"G54721","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54721",,,,,,,"86000US54721",,"ZCTA5 54721",800,"ZCTA5 54721",70
"G54722","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54722",,,,,,,"86000US54722",,"ZCTA5 54722",812,"ZCTA5 54722",42
"G54723","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54723",,,,,,,"86000US54723",,"ZCTA5 54723",820,"ZCTA5 54723",142
"G54724","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54724",,,,,,,"86000US54724",,"ZCTA5 54724",898,"ZCTA5 54724",62
"G54725","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54725",,,,,,,"86000US54725",,"ZCTA5 54725",744,"ZCTA5 54725",126
"G54726","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54726",,,,,,,"86000US54726",,"ZCTA5 54726",676,"ZCTA5 54726",63
"G54727","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54727",,,,,,,"86000US54727",,"ZCTA5 54727",812,"ZCTA5 54727",32
"G54728","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54728",,,,,,,"86000US54728",,"ZCTA5 54728",726,"ZCTA5 54728",39
"G54729","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54729",,,,,,,"86000US54729",,"ZCTA5 54729",799,"ZCTA5 54729",36
"G54730","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54730",,,,,,,"86000US54730",,"ZCTA5 54730",888,"ZCTA5 54730",50
"G54731","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54731",,,,,,,"86000US54731",,"ZCTA5 54731",653,"ZCTA5 54731",90
"G54732","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54732",,,,,,,"86000US54732",,"ZCTA5 54732",778,"ZCTA5 54732",51
"G54733","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54733",,,,,,,"86000US54733",,"ZCTA5 54733",791,"ZCTA5 54733",72
"G54734","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54734",,,,,,,"86000US54734",,"ZCTA5 54734",837,"ZCTA5 54734",79
"G54736","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54736",,,,,,,"86000US54736",,"ZCTA5 54736",741,"ZCTA5 54736",35
"G54737","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54737",,,,,,,"86000US54737",,"ZCTA5 54737",924,"ZCTA5 54737",79
"G54738","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54738",,,,,,,"86000US54738",,"ZCTA5 54738",921,"ZCTA5 54738",80
"G54739","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54739",,,,,,,"86000US54739",,"ZCTA5 54739",1026,"ZCTA5 54739",71
"G54740","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54740",,,,,,,"86000US54740",,"ZCTA5 54740",913,"ZCTA5 54740",74
"G54741","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54741",,,,,,,"86000US54741",,"ZCTA5 54741",662,"ZCTA5 54741",34
"G54742","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54742",,,,,,,"86000US54742",,"ZCTA5 54742",969,"ZCTA5 54742",93
"G54745","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54745",,,,,,,"86000US54745",,"ZCTA5 54745",776,"ZCTA5 54745",103
"G54746","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54746",,,,,,,"86000US54746",,"ZCTA5 54746",730,"ZCTA5 54746",120
"G54747","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54747",,,,,,,"86000US54747",,"ZCTA5 54747",697,"ZCTA5 54747",56
"G54748","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54748",,,,,,,"86000US54748",,"ZCTA5 54748",841,"ZCTA5 54748",153
"G54749","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54749",,,,,,,"86000US54749",,"ZCTA5 54749",881,"ZCTA5 54749",181
"G54750","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54750",,,,,,,"86000US54750",,"ZCTA5 54750",1085,"ZCTA5 54750",123
"G54751","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54751",,,,,,,"86000US54751",,"ZCTA5 54751",831,"ZCTA5 54751",42
"G54754","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54754",,,,,,,"86000US54754",,"ZCTA5 54754",708,"ZCTA5 54754",49
"G54755","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54755",,,,,,,"86000US54755",,"ZCTA5 54755",807,"ZCTA5 54755",34
"G54756","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54756",,,,,,,"86000US54756",,"ZCTA5 54756",737,"ZCTA5 54756",105
"G54757","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54757",,,,,,,"86000US54757",,"ZCTA5 54757",839,"ZCTA5 54757",61
"G54758","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54758",,,,,,,"86000US54758",,"ZCTA5 54758",781,"ZCTA5 54758",35
"G54759","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54759",,,,,,,"86000US54759",,"ZCTA5 54759",794,"ZCTA5 54759",83
"G54760","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54760",,,,,,,"86000US54760",,"ZCTA5 54760",660,"ZCTA5 54760",57
"G54761","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54761",,,,,,,"86000US54761",,"ZCTA5 54761",908,"ZCTA5 54761",81
"G54762","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54762",,,,,,,"86000US54762",,"ZCTA5 54762",694,"ZCTA5 54762",76
"G54763","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54763",,,,,,,"86000US54763",,"ZCTA5 54763",839,"ZCTA5 54763",78
"G54765","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54765",,,,,,,"86000US54765",,"ZCTA5 54765",836,"ZCTA5 54765",441
"G54766","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54766",,,,,,,"86000US54766",,"ZCTA5 54766",697,"ZCTA5 54766",49
"G54767","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54767",,,,,,,"86000US54767",,"ZCTA5 54767",1088,"ZCTA5 54767",85
"G54768","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54768",,,,,,,"86000US54768",,"ZCTA5 54768",740,"ZCTA5 54768",65
"G54769","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54769",,,,,,,"86000US54769",,"ZCTA5 54769",938,"ZCTA5 54769",179
"G54770","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54770",,,,,,,"86000US54770",,"ZCTA5 54770",920,"ZCTA5 54770",83
"G54771","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54771",,,,,,,"86000US54771",,"ZCTA5 54771",689,"ZCTA5 54771",44
"G54772","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54772",,,,,,,"86000US54772",,"ZCTA5 54772",879,"ZCTA5 54772",70
"G54773","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54773",,,,,,,"86000US54773",,"ZCTA5 54773",713,"ZCTA5 54773",50
"G54801","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54801",,,,,,,"86000US54801",,"ZCTA5 54801",696,"ZCTA5 54801",37
"G54805","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54805",,,,,,,"86000US54805",,"ZCTA5 54805",717,"ZCTA5 54805",49
"G54806","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54806",,,,,,,"86000US54806",,"ZCTA5 54806",701,"ZCTA5 54806",38
"G54810","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54810",,,,,,,"86000US54810",,"ZCTA5 54810",901,"ZCTA5 54810",68
"G54812","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54812",,,,,,,"86000US54812",,"ZCTA5 54812",732,"ZCTA5 54812",42
"G54813","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54813",,,,,,,"86000US54813",,"ZCTA5 54813",1011,"ZCTA5 54813",146
"G54814","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54814",,,,,,,"86000US54814",,"ZCTA5 54814",697,"ZCTA5 54814",47
"G54817","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54817",,,,,,,"86000US54817",,"ZCTA5 54817",817,"ZCTA5 54817",40
"G54819","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54819",,,,,,,"86000US54819",,"ZCTA5 54819",692,"ZCTA5 54819",41
"G54820","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54820",,,,,,,"86000US54820",,"ZCTA5 54820",753,"ZCTA5 54820",98
"G54821","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54821",,,,,,,"86000US54821",,"ZCTA5 54821",771,"ZCTA5 54821",32
"G54822","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54822",,,,,,,"86000US54822",,"ZCTA5 54822",822,"ZCTA5 54822",45
"G54824","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54824",,,,,,,"86000US54824",,"ZCTA5 54824",919,"ZCTA5 54824",67
"G54826","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54826",,,,,,,"86000US54826",,"ZCTA5 54826",868,"ZCTA5 54826",70
"G54827","2010-2014","US",,,,,,,,,,,,,,,,,,,,,,,,,"54827",,,,,,,"86000US54827",,"ZCTA5 54827",750,"ZCTA5 54827",236
