GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AIM5E001,NAME_M,AIM5M001
"G61327","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61327",,,,,,,"86000US61327",,"ZCTA5 61327",811,"ZCTA5 61327",63
"G61328","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61328",,,,,,,"86000US61328",,"ZCTA5 61328",.,"ZCTA5 61328",.
"G61329","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61329",,,,,,,"86000US61329",,"ZCTA5 61329",792,"ZCTA5 61329",91
"G61330","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61330",,,,,,,"86000US61330",,"ZCTA5 61330",823,"ZCTA5 61330",134
"G61331","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61331",,,,,,,"86000US61331",,"ZCTA5 61331",.,"ZCTA5 61331",.
"G61332","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61332",,,,,,,"86000US61332",,"ZCTA5 61332",525,"ZCTA5 61332",207
"G61333","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61333",,,,,,,"86000US61333",,"ZCTA5 61333",736,"ZCTA5 61333",73
"G61334","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61334",,,,,,,"86000US61334",,"ZCTA5 61334",752,"ZCTA5 61334",76
"G61335","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61335",,,,,,,"86000US61335",,"ZCTA5 61335",918,"ZCTA5 61335",138
"G61336","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61336",,,,,,,"86000US61336",,"ZCTA5 61336",750,"ZCTA5 61336",106
"G61337","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61337",,,,,,,"86000US61337",,"ZCTA5 61337",659,"ZCTA5 61337",99
"G61338","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61338",,,,,,,"86000US61338",,"ZCTA5 61338",575,"ZCTA5 61338",146
"G61340","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61340",,,,,,,"86000US61340",,"ZCTA5 61340",618,"ZCTA5 61340",121
"G61341","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61341",,,,,,,"86000US61341",,"ZCTA5 61341",911,"ZCTA5 61341",72
"G61342","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61342",,,,,,,"86000US61342",,"ZCTA5 61342",795,"ZCTA5 61342",143
"G61344","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61344",,,,,,,"86000US61344",,"ZCTA5 61344",847,"ZCTA5 61344",79
"G61345","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61345",,,,,,,"86000US61345",,"ZCTA5 61345",746,"ZCTA5 61345",147
"G61346","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61346",,,,,,,"86000US61346",,"ZCTA5 61346",446,"ZCTA5 61346",42
"G61348","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61348",,,,,,,"86000US61348",,"ZCTA5 61348",659,"ZCTA5 61348",52
"G61349","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61349",,,,,,,"86000US61349",,"ZCTA5 61349",700,"ZCTA5 61349",110
"G61350","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61350",,,,,,,"86000US61350",,"ZCTA5 61350",823,"ZCTA5 61350",44
"G61353","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61353",,,,,,,"86000US61353",,"ZCTA5 61353",915,"ZCTA5 61353",104
"G61354","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61354",,,,,,,"86000US61354",,"ZCTA5 61354",706,"ZCTA5 61354",44
"G61356","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61356",,,,,,,"86000US61356",,"ZCTA5 61356",756,"ZCTA5 61356",37
"G61358","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61358",,,,,,,"86000US61358",,"ZCTA5 61358",438,"ZCTA5 61358",94
"G61359","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61359",,,,,,,"86000US61359",,"ZCTA5 61359",788,"ZCTA5 61359",67
"G61360","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61360",,,,,,,"86000US61360",,"ZCTA5 61360",1017,"ZCTA5 61360",89
"G61361","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61361",,,,,,,"86000US61361",,"ZCTA5 61361",660,"ZCTA5 61361",32
"G61362","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61362",,,,,,,"86000US61362",,"ZCTA5 61362",746,"ZCTA5 61362",35
"G61363","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61363",,,,,,,"86000US61363",,"ZCTA5 61363",575,"ZCTA5 61363",170
"G61364","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61364",,,,,,,"86000US61364",,"ZCTA5 61364",655,"ZCTA5 61364",36
"G61367","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61367",,,,,,,"86000US61367",,"ZCTA5 61367",796,"ZCTA5 61367",79
"G61368","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61368",,,,,,,"86000US61368",,"ZCTA5 61368",674,"ZCTA5 61368",63
"G61369","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61369",,,,,,,"86000US61369",,"ZCTA5 61369",656,"ZCTA5 61369",70
"G61370","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61370",,,,,,,"86000US61370",,"ZCTA5 61370",835,"ZCTA5 61370",76
"G61372","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61372",,,,,,,"86000US61372",,"ZCTA5 61372",829,"ZCTA5 61372",300
"G61373","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61373",,,,,,,"86000US61373",,"ZCTA5 61373",874,"ZCTA5 61373",173
"G61374","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61374",,,,,,,"86000US61374",,"ZCTA5 61374",588,"ZCTA5 61374",367
"G61375","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61375",,,,,,,"86000US61375",,"ZCTA5 61375",719,"ZCTA5 61375",140
"G61376","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61376",,,,,,,"86000US61376",,"ZCTA5 61376",718,"ZCTA5 61376",35
"G61377","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61377",,,,,,,"86000US61377",,"ZCTA5 61377",666,"ZCTA5 61377",72
"G61378","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61378",,,,,,,"86000US61378",,"ZCTA5 61378",913,"ZCTA5 61378",134
"G61379","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61379",,,,,,,"86000US61379",,"ZCTA5 61379",712,"ZCTA5 61379",90
"G61401","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61401",,,,,,,"86000US61401",,"ZCTA5 61401",606,"ZCTA5 61401",21
"G61410","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61410",,,,,,,"86000US61410",,"ZCTA5 61410",564,"ZCTA5 61410",51
"G61411","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61411",,,,,,,"86000US61411",,"ZCTA5 61411",556,"ZCTA5 61411",120
"G61412","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61412",,,,,,,"86000US61412",,"ZCTA5 61412",637,"ZCTA5 61412",50
"G61413","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61413",,,,,,,"86000US61413",,"ZCTA5 61413",641,"ZCTA5 61413",67
"G61414","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61414",,,,,,,"86000US61414",,"ZCTA5 61414",608,"ZCTA5 61414",42
"G61415","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61415",,,,,,,"86000US61415",,"ZCTA5 61415",706,"ZCTA5 61415",74
"G61416","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61416",,,,,,,"86000US61416",,"ZCTA5 61416",414,"ZCTA5 61416",144
"G61417","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61417",,,,,,,"86000US61417",,"ZCTA5 61417",.,"ZCTA5 61417",.
"G61418","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61418",,,,,,,"86000US61418",,"ZCTA5 61418",653,"ZCTA5 61418",188
"G61419","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61419",,,,,,,"86000US61419",,"ZCTA5 61419",488,"ZCTA5 61419",162
"G61420","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61420",,,,,,,"86000US61420",,"ZCTA5 61420",595,"ZCTA5 61420",58
"G61421","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61421",,,,,,,"86000US61421",,"ZCTA5 61421",619,"ZCTA5 61421",66
"G61422","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61422",,,,,,,"86000US61422",,"ZCTA5 61422",487,"ZCTA5 61422",105
"G61423","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61423",,,,,,,"86000US61423",,"ZCTA5 61423",839,"ZCTA5 61423",176
"G61424","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61424",,,,,,,"86000US61424",,"ZCTA5 61424",850,"ZCTA5 61424",681
"G61425","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61425",,,,,,,"86000US61425",,"ZCTA5 61425",597,"ZCTA5 61425",300
"G61426","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61426",,,,,,,"86000US61426",,"ZCTA5 61426",670,"ZCTA5 61426",170
"G61427","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61427",,,,,,,"86000US61427",,"ZCTA5 61427",661,"ZCTA5 61427",44
"G61428","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61428",,,,,,,"86000US61428",,"ZCTA5 61428",1104,"ZCTA5 61428",148
"G61430","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61430",,,,,,,"86000US61430",,"ZCTA5 61430",714,"ZCTA5 61430",71
"G61431","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61431",,,,,,,"86000US61431",,"ZCTA5 61431",622,"ZCTA5 61431",113
"G61432","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61432",,,,,,,"86000US61432",,"ZCTA5 61432",639,"ZCTA5 61432",91
"G61433","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61433",,,,,,,"86000US61433",,"ZCTA5 61433",.,"ZCTA5 61433",.
"G61434","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61434",,,,,,,"86000US61434",,"ZCTA5 61434",601,"ZCTA5 61434",73
"G61435","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61435",,,,,,,"86000US61435",,"ZCTA5 61435",836,"ZCTA5 61435",467
"G61436","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61436",,,,,,,"86000US61436",,"ZCTA5 61436",695,"ZCTA5 61436",74
"G61437","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61437",,,,,,,"86000US61437",,"ZCTA5 61437",570,"ZCTA5 61437",85
"G61438","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61438",,,,,,,"86000US61438",,"ZCTA5 61438",859,"ZCTA5 61438",95
"G61439","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61439",,,,,,,"86000US61439",,"ZCTA5 61439",650,"ZCTA5 61439",190
"G61440","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61440",,,,,,,"86000US61440",,"ZCTA5 61440",510,"ZCTA5 61440",67
"G61441","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61441",,,,,,,"86000US61441",,"ZCTA5 61441",633,"ZCTA5 61441",104
"G61442","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61442",,,,,,,"86000US61442",,"ZCTA5 61442",488,"ZCTA5 61442",90
"G61443","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61443",,,,,,,"86000US61443",,"ZCTA5 61443",617,"ZCTA5 61443",29
"G61447","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61447",,,,,,,"86000US61447",,"ZCTA5 61447",707,"ZCTA5 61447",79
"G61448","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61448",,,,,,,"86000US61448",,"ZCTA5 61448",724,"ZCTA5 61448",82
"G61449","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61449",,,,,,,"86000US61449",,"ZCTA5 61449",428,"ZCTA5 61449",28
"G61450","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61450",,,,,,,"86000US61450",,"ZCTA5 61450",524,"ZCTA5 61450",47
"G61451","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61451",,,,,,,"86000US61451",,"ZCTA5 61451",650,"ZCTA5 61451",362
"G61452","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61452",,,,,,,"86000US61452",,"ZCTA5 61452",539,"ZCTA5 61452",193
"G61453","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61453",,,,,,,"86000US61453",,"ZCTA5 61453",595,"ZCTA5 61453",44
"G61454","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61454",,,,,,,"86000US61454",,"ZCTA5 61454",525,"ZCTA5 61454",75
"G61455","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61455",,,,,,,"86000US61455",,"ZCTA5 61455",705,"ZCTA5 61455",27
"G61458","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61458",,,,,,,"86000US61458",,"ZCTA5 61458",573,"ZCTA5 61458",34
"G61459","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61459",,,,,,,"86000US61459",,"ZCTA5 61459",560,"ZCTA5 61459",165
"G61460","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61460",,,,,,,"86000US61460",,"ZCTA5 61460",491,"ZCTA5 61460",145
"G61462","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61462",,,,,,,"86000US61462",,"ZCTA5 61462",602,"ZCTA5 61462",58
"G61465","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61465",,,,,,,"86000US61465",,"ZCTA5 61465",676,"ZCTA5 61465",56
"G61466","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61466",,,,,,,"86000US61466",,"ZCTA5 61466",615,"ZCTA5 61466",167
"G61467","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61467",,,,,,,"86000US61467",,"ZCTA5 61467",796,"ZCTA5 61467",79
"G61468","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61468",,,,,,,"86000US61468",,"ZCTA5 61468",.,"ZCTA5 61468",.
"G61469","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61469",,,,,,,"86000US61469",,"ZCTA5 61469",538,"ZCTA5 61469",39
"G61470","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61470",,,,,,,"86000US61470",,"ZCTA5 61470",655,"ZCTA5 61470",135
"G61471","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61471",,,,,,,"86000US61471",,"ZCTA5 61471",341,"ZCTA5 61471",51
"G61472","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61472",,,,,,,"86000US61472",,"ZCTA5 61472",700,"ZCTA5 61472",154
"G61473","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61473",,,,,,,"86000US61473",,"ZCTA5 61473",666,"ZCTA5 61473",90
"G61474","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61474",,,,,,,"86000US61474",,"ZCTA5 61474",605,"ZCTA5 61474",159
"G61475","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61475",,,,,,,"86000US61475",,"ZCTA5 61475",696,"ZCTA5 61475",142
"G61476","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61476",,,,,,,"86000US61476",,"ZCTA5 61476",683,"ZCTA5 61476",111
"G61477","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61477",,,,,,,"86000US61477",,"ZCTA5 61477",723,"ZCTA5 61477",84
"G61478","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61478",,,,,,,"86000US61478",,"ZCTA5 61478",830,"ZCTA5 61478",258
"G61479","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61479",,,,,,,"86000US61479",,"ZCTA5 61479",705,"ZCTA5 61479",316
"G61480","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61480",,,,,,,"86000US61480",,"ZCTA5 61480",513,"ZCTA5 61480",104
"G61482","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61482",,,,,,,"86000US61482",,"ZCTA5 61482",653,"ZCTA5 61482",40
"G61483","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61483",,,,,,,"86000US61483",,"ZCTA5 61483",620,"ZCTA5 61483",39
"G61484","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61484",,,,,,,"86000US61484",,"ZCTA5 61484",578,"ZCTA5 61484",67
"G61485","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61485",,,,,,,"86000US61485",,"ZCTA5 61485",767,"ZCTA5 61485",28
"G61486","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61486",,,,,,,"86000US61486",,"ZCTA5 61486",799,"ZCTA5 61486",51
"G61488","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61488",,,,,,,"86000US61488",,"ZCTA5 61488",600,"ZCTA5 61488",57
"G61489","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61489",,,,,,,"86000US61489",,"ZCTA5 61489",655,"ZCTA5 61489",104
"G61490","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61490",,,,,,,"86000US61490",,"ZCTA5 61490",678,"ZCTA5 61490",82
"G61491","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61491",,,,,,,"86000US61491",,"ZCTA5 61491",551,"ZCTA5 61491",73
"G61501","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61501",,,,,,,"86000US61501",,"ZCTA5 61501",534,"ZCTA5 61501",30
"G61516","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61516",,,,,,,"86000US61516",,"ZCTA5 61516",706,"ZCTA5 61516",152
"G61517","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61517",,,,,,,"86000US61517",,"ZCTA5 61517",1002,"ZCTA5 61517",124
"G61519","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61519",,,,,,,"86000US61519",,"ZCTA5 61519",706,"ZCTA5 61519",135
"G61520","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61520",,,,,,,"86000US61520",,"ZCTA5 61520",651,"ZCTA5 61520",46
"G61523","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61523",,,,,,,"86000US61523",,"ZCTA5 61523",785,"ZCTA5 61523",72
"G61524","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61524",,,,,,,"86000US61524",,"ZCTA5 61524",690,"ZCTA5 61524",71
"G61525","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61525",,,,,,,"86000US61525",,"ZCTA5 61525",1513,"ZCTA5 61525",139
"G61526","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61526",,,,,,,"86000US61526",,"ZCTA5 61526",867,"ZCTA5 61526",156
"G61528","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61528",,,,,,,"86000US61528",,"ZCTA5 61528",1327,"ZCTA5 61528",359
"G61529","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61529",,,,,,,"86000US61529",,"ZCTA5 61529",815,"ZCTA5 61529",97
"G61530","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61530",,,,,,,"86000US61530",,"ZCTA5 61530",813,"ZCTA5 61530",103
"G61531","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61531",,,,,,,"86000US61531",,"ZCTA5 61531",733,"ZCTA5 61531",63
"G61532","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61532",,,,,,,"86000US61532",,"ZCTA5 61532",800,"ZCTA5 61532",257
"G61533","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61533",,,,,,,"86000US61533",,"ZCTA5 61533",894,"ZCTA5 61533",71
"G61534","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61534",,,,,,,"86000US61534",,"ZCTA5 61534",826,"ZCTA5 61534",118
"G61535","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61535",,,,,,,"86000US61535",,"ZCTA5 61535",1221,"ZCTA5 61535",277
"G61536","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61536",,,,,,,"86000US61536",,"ZCTA5 61536",835,"ZCTA5 61536",97
"G61537","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61537",,,,,,,"86000US61537",,"ZCTA5 61537",649,"ZCTA5 61537",43
"G61539","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61539",,,,,,,"86000US61539",,"ZCTA5 61539",658,"ZCTA5 61539",68
"G61540","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61540",,,,,,,"86000US61540",,"ZCTA5 61540",717,"ZCTA5 61540",42
"G61541","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61541",,,,,,,"86000US61541",,"ZCTA5 61541",575,"ZCTA5 61541",241
"G61542","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61542",,,,,,,"86000US61542",,"ZCTA5 61542",669,"ZCTA5 61542",44
"G61543","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61543",,,,,,,"86000US61543",,"ZCTA5 61543",343,"ZCTA5 61543",186
"G61544","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61544",,,,,,,"86000US61544",,"ZCTA5 61544",611,"ZCTA5 61544",93
"G61545","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61545",,,,,,,"86000US61545",,"ZCTA5 61545",714,"ZCTA5 61545",41
"G61546","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61546",,,,,,,"86000US61546",,"ZCTA5 61546",830,"ZCTA5 61546",67
"G61547","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61547",,,,,,,"86000US61547",,"ZCTA5 61547",1142,"ZCTA5 61547",102
"G61548","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61548",,,,,,,"86000US61548",,"ZCTA5 61548",1301,"ZCTA5 61548",84
"G61550","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61550",,,,,,,"86000US61550",,"ZCTA5 61550",979,"ZCTA5 61550",54
"G61552","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61552",,,,,,,"86000US61552",,"ZCTA5 61552",746,"ZCTA5 61552",238
"G61553","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61553",,,,,,,"86000US61553",,"ZCTA5 61553",594,"ZCTA5 61553",238
"G61554","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61554",,,,,,,"86000US61554",,"ZCTA5 61554",748,"ZCTA5 61554",17
"G61559","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61559",,,,,,,"86000US61559",,"ZCTA5 61559",808,"ZCTA5 61559",75
"G61560","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61560",,,,,,,"86000US61560",,"ZCTA5 61560",661,"ZCTA5 61560",115
"G61561","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61561",,,,,,,"86000US61561",,"ZCTA5 61561",701,"ZCTA5 61561",67
"G61562","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61562",,,,,,,"86000US61562",,"ZCTA5 61562",.,"ZCTA5 61562",.
"G61563","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61563",,,,,,,"86000US61563",,"ZCTA5 61563",624,"ZCTA5 61563",51
"G61564","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61564",,,,,,,"86000US61564",,"ZCTA5 61564",736,"ZCTA5 61564",60
"G61565","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61565",,,,,,,"86000US61565",,"ZCTA5 61565",785,"ZCTA5 61565",55
"G61567","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61567",,,,,,,"86000US61567",,"ZCTA5 61567",511,"ZCTA5 61567",158
"G61568","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61568",,,,,,,"86000US61568",,"ZCTA5 61568",870,"ZCTA5 61568",119
"G61569","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61569",,,,,,,"86000US61569",,"ZCTA5 61569",723,"ZCTA5 61569",188
"G61570","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61570",,,,,,,"86000US61570",,"ZCTA5 61570",766,"ZCTA5 61570",35
"G61571","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61571",,,,,,,"86000US61571",,"ZCTA5 61571",949,"ZCTA5 61571",29
"G61572","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61572",,,,,,,"86000US61572",,"ZCTA5 61572",785,"ZCTA5 61572",81
"G61602","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61602",,,,,,,"86000US61602",,"ZCTA5 61602",612,"ZCTA5 61602",242
"G61603","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61603",,,,,,,"86000US61603",,"ZCTA5 61603",725,"ZCTA5 61603",39
"G61604","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61604",,,,,,,"86000US61604",,"ZCTA5 61604",738,"ZCTA5 61604",21
"G61605","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61605",,,,,,,"86000US61605",,"ZCTA5 61605",590,"ZCTA5 61605",38
"G61606","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61606",,,,,,,"86000US61606",,"ZCTA5 61606",737,"ZCTA5 61606",42
"G61607","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61607",,,,,,,"86000US61607",,"ZCTA5 61607",868,"ZCTA5 61607",42
"G61610","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61610",,,,,,,"86000US61610",,"ZCTA5 61610",733,"ZCTA5 61610",143
"G61611","2013-2017","US",,,,,,,,,,,,,,,,,,,,,,,,,"61611",,,,,,,"86000US61611",,"ZCTA5 61611",824,"ZCTA5 61611",43
