GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AKLKE001,NAME_M,AKLKM001
"G40444","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40444",,,,,,,"86000US40444",,"ZCTA5 40444",822,"ZCTA5 40444",49
"G40445","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40445",,,,,,,"86000US40445",,"ZCTA5 40445",292,"ZCTA5 40445",62
"G40447","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40447",,,,,,,"86000US40447",,"ZCTA5 40447",499,"ZCTA5 40447",64
"G40448","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40448",,,,,,,"86000US40448",,"ZCTA5 40448",.,"ZCTA5 40448",.
"G40456","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40456",,,,,,,"86000US40456",,"ZCTA5 40456",546,"ZCTA5 40456",55
"G40460","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40460",,,,,,,"86000US40460",,"ZCTA5 40460",438,"ZCTA5 40460",180
"G40461","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40461",,,,,,,"86000US40461",,"ZCTA5 40461",730,"ZCTA5 40461",85
"G40464","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40464",,,,,,,"86000US40464",,"ZCTA5 40464",724,"ZCTA5 40464",155
"G40468","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40468",,,,,,,"86000US40468",,"ZCTA5 40468",603,"ZCTA5 40468",95
"G40472","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40472",,,,,,,"86000US40472",,"ZCTA5 40472",409,"ZCTA5 40472",100
"G40475","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40475",,,,,,,"86000US40475",,"ZCTA5 40475",747,"ZCTA5 40475",22
"G40481","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40481",,,,,,,"86000US40481",,"ZCTA5 40481",.,"ZCTA5 40481",.
"G40484","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40484",,,,,,,"86000US40484",,"ZCTA5 40484",640,"ZCTA5 40484",38
"G40486","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40486",,,,,,,"86000US40486",,"ZCTA5 40486",656,"ZCTA5 40486",152
"G40489","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40489",,,,,,,"86000US40489",,"ZCTA5 40489",636,"ZCTA5 40489",199
"G40502","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40502",,,,,,,"86000US40502",,"ZCTA5 40502",1014,"ZCTA5 40502",57
"G40503","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40503",,,,,,,"86000US40503",,"ZCTA5 40503",990,"ZCTA5 40503",35
"G40504","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40504",,,,,,,"86000US40504",,"ZCTA5 40504",724,"ZCTA5 40504",29
"G40505","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40505",,,,,,,"86000US40505",,"ZCTA5 40505",766,"ZCTA5 40505",31
"G40506","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40506",,,,,,,"86000US40506",,"ZCTA5 40506",.,"ZCTA5 40506",.
"G40507","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40507",,,,,,,"86000US40507",,"ZCTA5 40507",748,"ZCTA5 40507",108
"G40508","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40508",,,,,,,"86000US40508",,"ZCTA5 40508",736,"ZCTA5 40508",22
"G40509","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40509",,,,,,,"86000US40509",,"ZCTA5 40509",1168,"ZCTA5 40509",29
"G40510","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40510",,,,,,,"86000US40510",,"ZCTA5 40510",950,"ZCTA5 40510",284
"G40511","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40511",,,,,,,"86000US40511",,"ZCTA5 40511",1025,"ZCTA5 40511",26
"G40513","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40513",,,,,,,"86000US40513",,"ZCTA5 40513",1220,"ZCTA5 40513",73
"G40514","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40514",,,,,,,"86000US40514",,"ZCTA5 40514",1197,"ZCTA5 40514",40
"G40515","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40515",,,,,,,"86000US40515",,"ZCTA5 40515",1116,"ZCTA5 40515",29
"G40516","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40516",,,,,,,"86000US40516",,"ZCTA5 40516",956,"ZCTA5 40516",65
"G40517","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40517",,,,,,,"86000US40517",,"ZCTA5 40517",860,"ZCTA5 40517",18
"G40601","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40601",,,,,,,"86000US40601",,"ZCTA5 40601",843,"ZCTA5 40601",22
"G40604","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40604",,,,,,,"86000US40604",,"ZCTA5 40604",.,"ZCTA5 40604",.
"G40701","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40701",,,,,,,"86000US40701",,"ZCTA5 40701",584,"ZCTA5 40701",31
"G40729","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40729",,,,,,,"86000US40729",,"ZCTA5 40729",525,"ZCTA5 40729",105
"G40734","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40734",,,,,,,"86000US40734",,"ZCTA5 40734",374,"ZCTA5 40734",34
"G40737","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40737",,,,,,,"86000US40737",,"ZCTA5 40737",651,"ZCTA5 40737",238
"G40740","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40740",,,,,,,"86000US40740",,"ZCTA5 40740",685,"ZCTA5 40740",145
"G40741","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40741",,,,,,,"86000US40741",,"ZCTA5 40741",646,"ZCTA5 40741",41
"G40743","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40743",,,,,,,"86000US40743",,"ZCTA5 40743",641,"ZCTA5 40743",427
"G40744","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40744",,,,,,,"86000US40744",,"ZCTA5 40744",660,"ZCTA5 40744",54
"G40759","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40759",,,,,,,"86000US40759",,"ZCTA5 40759",357,"ZCTA5 40759",203
"G40763","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40763",,,,,,,"86000US40763",,"ZCTA5 40763",211,"ZCTA5 40763",159
"G40769","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40769",,,,,,,"86000US40769",,"ZCTA5 40769",526,"ZCTA5 40769",37
"G40771","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40771",,,,,,,"86000US40771",,"ZCTA5 40771",411,"ZCTA5 40771",153
"G40801","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40801",,,,,,,"86000US40801",,"ZCTA5 40801",591,"ZCTA5 40801",226
"G40806","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40806",,,,,,,"86000US40806",,"ZCTA5 40806",607,"ZCTA5 40806",82
"G40807","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40807",,,,,,,"86000US40807",,"ZCTA5 40807",575,"ZCTA5 40807",120
"G40808","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40808",,,,,,,"86000US40808",,"ZCTA5 40808",760,"ZCTA5 40808",685
"G40810","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40810",,,,,,,"86000US40810",,"ZCTA5 40810",360,"ZCTA5 40810",93
"G40813","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40813",,,,,,,"86000US40813",,"ZCTA5 40813",299,"ZCTA5 40813",206
"G40815","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40815",,,,,,,"86000US40815",,"ZCTA5 40815",342,"ZCTA5 40815",139
"G40816","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40816",,,,,,,"86000US40816",,"ZCTA5 40816",.,"ZCTA5 40816",.
"G40818","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40818",,,,,,,"86000US40818",,"ZCTA5 40818",.,"ZCTA5 40818",.
"G40819","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40819",,,,,,,"86000US40819",,"ZCTA5 40819",562,"ZCTA5 40819",443
"G40820","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40820",,,,,,,"86000US40820",,"ZCTA5 40820",251,"ZCTA5 40820",115
"G40823","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40823",,,,,,,"86000US40823",,"ZCTA5 40823",419,"ZCTA5 40823",33
"G40824","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40824",,,,,,,"86000US40824",,"ZCTA5 40824",567,"ZCTA5 40824",46
"G40826","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40826",,,,,,,"86000US40826",,"ZCTA5 40826",426,"ZCTA5 40826",68
"G40827","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40827",,,,,,,"86000US40827",,"ZCTA5 40827",451,"ZCTA5 40827",197
"G40828","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40828",,,,,,,"86000US40828",,"ZCTA5 40828",368,"ZCTA5 40828",82
"G40829","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40829",,,,,,,"86000US40829",,"ZCTA5 40829",519,"ZCTA5 40829",193
"G40830","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40830",,,,,,,"86000US40830",,"ZCTA5 40830",.,"ZCTA5 40830",.
"G40831","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40831",,,,,,,"86000US40831",,"ZCTA5 40831",427,"ZCTA5 40831",41
"G40840","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40840",,,,,,,"86000US40840",,"ZCTA5 40840",.,"ZCTA5 40840",.
"G40843","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40843",,,,,,,"86000US40843",,"ZCTA5 40843",300,"ZCTA5 40843",123
"G40844","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40844",,,,,,,"86000US40844",,"ZCTA5 40844",.,"ZCTA5 40844",.
"G40845","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40845",,,,,,,"86000US40845",,"ZCTA5 40845",381,"ZCTA5 40845",121
"G40847","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40847",,,,,,,"86000US40847",,"ZCTA5 40847",.,"ZCTA5 40847",.
"G40849","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40849",,,,,,,"86000US40849",,"ZCTA5 40849",327,"ZCTA5 40849",94
"G40854","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40854",,,,,,,"86000US40854",,"ZCTA5 40854",517,"ZCTA5 40854",94
"G40855","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40855",,,,,,,"86000US40855",,"ZCTA5 40855",456,"ZCTA5 40855",66
"G40856","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40856",,,,,,,"86000US40856",,"ZCTA5 40856",293,"ZCTA5 40856",66
"G40858","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40858",,,,,,,"86000US40858",,"ZCTA5 40858",365,"ZCTA5 40858",115
"G40862","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40862",,,,,,,"86000US40862",,"ZCTA5 40862",345,"ZCTA5 40862",150
"G40863","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40863",,,,,,,"86000US40863",,"ZCTA5 40863",293,"ZCTA5 40863",63
"G40865","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40865",,,,,,,"86000US40865",,"ZCTA5 40865",449,"ZCTA5 40865",208
"G40868","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40868",,,,,,,"86000US40868",,"ZCTA5 40868",.,"ZCTA5 40868",.
"G40870","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40870",,,,,,,"86000US40870",,"ZCTA5 40870",600,"ZCTA5 40870",305
"G40873","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40873",,,,,,,"86000US40873",,"ZCTA5 40873",457,"ZCTA5 40873",86
"G40874","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40874",,,,,,,"86000US40874",,"ZCTA5 40874",258,"ZCTA5 40874",182
"G40902","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40902",,,,,,,"86000US40902",,"ZCTA5 40902",425,"ZCTA5 40902",121
"G40903","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40903",,,,,,,"86000US40903",,"ZCTA5 40903",486,"ZCTA5 40903",115
"G40906","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40906",,,,,,,"86000US40906",,"ZCTA5 40906",568,"ZCTA5 40906",78
"G40913","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40913",,,,,,,"86000US40913",,"ZCTA5 40913",365,"ZCTA5 40913",236
"G40914","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40914",,,,,,,"86000US40914",,"ZCTA5 40914",468,"ZCTA5 40914",84
"G40915","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40915",,,,,,,"86000US40915",,"ZCTA5 40915",536,"ZCTA5 40915",297
"G40921","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40921",,,,,,,"86000US40921",,"ZCTA5 40921",235,"ZCTA5 40921",98
"G40923","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40923",,,,,,,"86000US40923",,"ZCTA5 40923",417,"ZCTA5 40923",146
"G40927","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40927",,,,,,,"86000US40927",,"ZCTA5 40927",342,"ZCTA5 40927",120
"G40935","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40935",,,,,,,"86000US40935",,"ZCTA5 40935",358,"ZCTA5 40935",76
"G40939","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40939",,,,,,,"86000US40939",,"ZCTA5 40939",201,"ZCTA5 40939",35
"G40940","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40940",,,,,,,"86000US40940",,"ZCTA5 40940",332,"ZCTA5 40940",171
"G40941","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40941",,,,,,,"86000US40941",,"ZCTA5 40941",478,"ZCTA5 40941",112
"G40943","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40943",,,,,,,"86000US40943",,"ZCTA5 40943",317,"ZCTA5 40943",117
"G40946","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40946",,,,,,,"86000US40946",,"ZCTA5 40946",.,"ZCTA5 40946",.
"G40949","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40949",,,,,,,"86000US40949",,"ZCTA5 40949",452,"ZCTA5 40949",157
"G40953","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40953",,,,,,,"86000US40953",,"ZCTA5 40953",544,"ZCTA5 40953",96
"G40958","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40958",,,,,,,"86000US40958",,"ZCTA5 40958",236,"ZCTA5 40958",53
"G40962","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40962",,,,,,,"86000US40962",,"ZCTA5 40962",428,"ZCTA5 40962",25
"G40964","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40964",,,,,,,"86000US40964",,"ZCTA5 40964",.,"ZCTA5 40964",.
"G40965","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40965",,,,,,,"86000US40965",,"ZCTA5 40965",502,"ZCTA5 40965",32
"G40972","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40972",,,,,,,"86000US40972",,"ZCTA5 40972",289,"ZCTA5 40972",115
"G40977","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40977",,,,,,,"86000US40977",,"ZCTA5 40977",394,"ZCTA5 40977",46
"G40979","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40979",,,,,,,"86000US40979",,"ZCTA5 40979",.,"ZCTA5 40979",.
"G40982","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40982",,,,,,,"86000US40982",,"ZCTA5 40982",431,"ZCTA5 40982",115
"G40983","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40983",,,,,,,"86000US40983",,"ZCTA5 40983",.,"ZCTA5 40983",.
"G40988","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40988",,,,,,,"86000US40988",,"ZCTA5 40988",357,"ZCTA5 40988",51
"G40995","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40995",,,,,,,"86000US40995",,"ZCTA5 40995",.,"ZCTA5 40995",.
"G40997","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"40997",,,,,,,"86000US40997",,"ZCTA5 40997",313,"ZCTA5 40997",102
"G41001","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41001",,,,,,,"86000US41001",,"ZCTA5 41001",1144,"ZCTA5 41001",71
"G41002","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41002",,,,,,,"86000US41002",,"ZCTA5 41002",581,"ZCTA5 41002",69
"G41003","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41003",,,,,,,"86000US41003",,"ZCTA5 41003",713,"ZCTA5 41003",30
"G41004","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41004",,,,,,,"86000US41004",,"ZCTA5 41004",630,"ZCTA5 41004",65
"G41005","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41005",,,,,,,"86000US41005",,"ZCTA5 41005",1142,"ZCTA5 41005",36
"G41006","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41006",,,,,,,"86000US41006",,"ZCTA5 41006",829,"ZCTA5 41006",71
"G41007","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41007",,,,,,,"86000US41007",,"ZCTA5 41007",977,"ZCTA5 41007",122
"G41008","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41008",,,,,,,"86000US41008",,"ZCTA5 41008",598,"ZCTA5 41008",50
"G41010","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41010",,,,,,,"86000US41010",,"ZCTA5 41010",731,"ZCTA5 41010",63
"G41011","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41011",,,,,,,"86000US41011",,"ZCTA5 41011",824,"ZCTA5 41011",25
"G41014","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41014",,,,,,,"86000US41014",,"ZCTA5 41014",748,"ZCTA5 41014",29
"G41015","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41015",,,,,,,"86000US41015",,"ZCTA5 41015",855,"ZCTA5 41015",31
"G41016","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41016",,,,,,,"86000US41016",,"ZCTA5 41016",862,"ZCTA5 41016",64
"G41017","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41017",,,,,,,"86000US41017",,"ZCTA5 41017",995,"ZCTA5 41017",34
"G41018","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41018",,,,,,,"86000US41018",,"ZCTA5 41018",959,"ZCTA5 41018",24
"G41030","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41030",,,,,,,"86000US41030",,"ZCTA5 41030",780,"ZCTA5 41030",48
"G41031","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41031",,,,,,,"86000US41031",,"ZCTA5 41031",642,"ZCTA5 41031",53
"G41033","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41033",,,,,,,"86000US41033",,"ZCTA5 41033",1157,"ZCTA5 41033",378
"G41034","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41034",,,,,,,"86000US41034",,"ZCTA5 41034",750,"ZCTA5 41034",216
"G41035","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41035",,,,,,,"86000US41035",,"ZCTA5 41035",720,"ZCTA5 41035",81
"G41039","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41039",,,,,,,"86000US41039",,"ZCTA5 41039",574,"ZCTA5 41039",49
"G41040","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41040",,,,,,,"86000US41040",,"ZCTA5 41040",648,"ZCTA5 41040",46
"G41041","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41041",,,,,,,"86000US41041",,"ZCTA5 41041",588,"ZCTA5 41041",35
"G41042","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41042",,,,,,,"86000US41042",,"ZCTA5 41042",970,"ZCTA5 41042",28
"G41043","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41043",,,,,,,"86000US41043",,"ZCTA5 41043",693,"ZCTA5 41043",115
"G41044","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41044",,,,,,,"86000US41044",,"ZCTA5 41044",700,"ZCTA5 41044",142
"G41045","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41045",,,,,,,"86000US41045",,"ZCTA5 41045",705,"ZCTA5 41045",215
"G41046","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41046",,,,,,,"86000US41046",,"ZCTA5 41046",678,"ZCTA5 41046",252
"G41048","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41048",,,,,,,"86000US41048",,"ZCTA5 41048",1319,"ZCTA5 41048",81
"G41049","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41049",,,,,,,"86000US41049",,"ZCTA5 41049",446,"ZCTA5 41049",147
"G41051","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41051",,,,,,,"86000US41051",,"ZCTA5 41051",1177,"ZCTA5 41051",40
"G41052","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41052",,,,,,,"86000US41052",,"ZCTA5 41052",858,"ZCTA5 41052",614
"G41055","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41055",,,,,,,"86000US41055",,"ZCTA5 41055",617,"ZCTA5 41055",83
"G41056","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41056",,,,,,,"86000US41056",,"ZCTA5 41056",613,"ZCTA5 41056",53
"G41059","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41059",,,,,,,"86000US41059",,"ZCTA5 41059",1042,"ZCTA5 41059",110
"G41062","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41062",,,,,,,"86000US41062",,"ZCTA5 41062",.,"ZCTA5 41062",.
"G41063","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41063",,,,,,,"86000US41063",,"ZCTA5 41063",765,"ZCTA5 41063",297
"G41064","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41064",,,,,,,"86000US41064",,"ZCTA5 41064",445,"ZCTA5 41064",58
"G41071","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41071",,,,,,,"86000US41071",,"ZCTA5 41071",825,"ZCTA5 41071",31
"G41073","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41073",,,,,,,"86000US41073",,"ZCTA5 41073",924,"ZCTA5 41073",65
"G41074","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41074",,,,,,,"86000US41074",,"ZCTA5 41074",875,"ZCTA5 41074",30
"G41075","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41075",,,,,,,"86000US41075",,"ZCTA5 41075",1071,"ZCTA5 41075",59
"G41076","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41076",,,,,,,"86000US41076",,"ZCTA5 41076",950,"ZCTA5 41076",31
"G41080","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41080",,,,,,,"86000US41080",,"ZCTA5 41080",1175,"ZCTA5 41080",214
"G41083","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41083",,,,,,,"86000US41083",,"ZCTA5 41083",602,"ZCTA5 41083",143
"G41085","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41085",,,,,,,"86000US41085",,"ZCTA5 41085",725,"ZCTA5 41085",189
"G41086","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41086",,,,,,,"86000US41086",,"ZCTA5 41086",650,"ZCTA5 41086",205
"G41091","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41091",,,,,,,"86000US41091",,"ZCTA5 41091",1527,"ZCTA5 41091",62
"G41092","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41092",,,,,,,"86000US41092",,"ZCTA5 41092",806,"ZCTA5 41092",107
"G41093","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41093",,,,,,,"86000US41093",,"ZCTA5 41093",584,"ZCTA5 41093",62
"G41094","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41094",,,,,,,"86000US41094",,"ZCTA5 41094",1106,"ZCTA5 41094",48
"G41095","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41095",,,,,,,"86000US41095",,"ZCTA5 41095",719,"ZCTA5 41095",52
"G41097","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41097",,,,,,,"86000US41097",,"ZCTA5 41097",735,"ZCTA5 41097",82
"G41098","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41098",,,,,,,"86000US41098",,"ZCTA5 41098",670,"ZCTA5 41098",60
"G41099","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41099",,,,,,,"86000US41099",,"ZCTA5 41099",.,"ZCTA5 41099",.
"G41101","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41101",,,,,,,"86000US41101",,"ZCTA5 41101",687,"ZCTA5 41101",31
"G41102","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41102",,,,,,,"86000US41102",,"ZCTA5 41102",721,"ZCTA5 41102",23
"G41121","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41121",,,,,,,"86000US41121",,"ZCTA5 41121",993,"ZCTA5 41121",356
"G41124","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41124",,,,,,,"86000US41124",,"ZCTA5 41124",462,"ZCTA5 41124",81
"G41129","2014-2018","US",,,,,,,,,,,,,,,,,,,,,,,,,"41129",,,,,,,"86000US41129",,"ZCTA5 41129",637,"ZCTA5 41129",64
