GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AMJBE001,NAME_M,AMJBM001
"G49766","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49766",,,,,,,"86000US49766",,"ZCTA5 49766",596,"ZCTA5 49766",58
"G49768","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49768",,,,,,,"86000US49768",,"ZCTA5 49768",438,"ZCTA5 49768",65
"G49769","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49769",,,,,,,"86000US49769",,"ZCTA5 49769",818,"ZCTA5 49769",72
"G49770","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49770",,,,,,,"86000US49770",,"ZCTA5 49770",940,"ZCTA5 49770",59
"G49774","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49774",,,,,,,"86000US49774",,"ZCTA5 49774",684,"ZCTA5 49774",83
"G49775","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49775",,,,,,,"86000US49775",,"ZCTA5 49775",663,"ZCTA5 49775",229
"G49776","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49776",,,,,,,"86000US49776",,"ZCTA5 49776",541,"ZCTA5 49776",53
"G49777","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49777",,,,,,,"86000US49777",,"ZCTA5 49777",811,"ZCTA5 49777",92
"G49779","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49779",,,,,,,"86000US49779",,"ZCTA5 49779",529,"ZCTA5 49779",29
"G49780","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49780",,,,,,,"86000US49780",,"ZCTA5 49780",633,"ZCTA5 49780",118
"G49781","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49781",,,,,,,"86000US49781",,"ZCTA5 49781",634,"ZCTA5 49781",37
"G49782","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49782",,,,,,,"86000US49782",,"ZCTA5 49782",825,"ZCTA5 49782",75
"G49783","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49783",,,,,,,"86000US49783",,"ZCTA5 49783",728,"ZCTA5 49783",51
"G49788","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49788",,,,,,,"86000US49788",,"ZCTA5 49788",679,"ZCTA5 49788",26
"G49791","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49791",,,,,,,"86000US49791",,"ZCTA5 49791",694,"ZCTA5 49791",166
"G49793","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49793",,,,,,,"86000US49793",,"ZCTA5 49793",633,"ZCTA5 49793",243
"G49795","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49795",,,,,,,"86000US49795",,"ZCTA5 49795",680,"ZCTA5 49795",66
"G49796","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49796",,,,,,,"86000US49796",,"ZCTA5 49796",1004,"ZCTA5 49796",239
"G49799","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49799",,,,,,,"86000US49799",,"ZCTA5 49799",603,"ZCTA5 49799",81
"G49801","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49801",,,,,,,"86000US49801",,"ZCTA5 49801",704,"ZCTA5 49801",39
"G49802","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49802",,,,,,,"86000US49802",,"ZCTA5 49802",640,"ZCTA5 49802",31
"G49805","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49805",,,,,,,"86000US49805",,"ZCTA5 49805",848,"ZCTA5 49805",131
"G49806","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49806",,,,,,,"86000US49806",,"ZCTA5 49806",700,"ZCTA5 49806",236
"G49807","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49807",,,,,,,"86000US49807",,"ZCTA5 49807",784,"ZCTA5 49807",75
"G49808","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49808",,,,,,,"86000US49808",,"ZCTA5 49808",937,"ZCTA5 49808",551
"G49812","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49812",,,,,,,"86000US49812",,"ZCTA5 49812",619,"ZCTA5 49812",113
"G49814","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49814",,,,,,,"86000US49814",,"ZCTA5 49814",539,"ZCTA5 49814",64
"G49815","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49815",,,,,,,"86000US49815",,"ZCTA5 49815",497,"ZCTA5 49815",53
"G49816","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49816",,,,,,,"86000US49816",,"ZCTA5 49816",692,"ZCTA5 49816",124
"G49817","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49817",,,,,,,"86000US49817",,"ZCTA5 49817",670,"ZCTA5 49817",120
"G49818","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49818",,,,,,,"86000US49818",,"ZCTA5 49818",780,"ZCTA5 49818",112
"G49819","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49819",,,,,,,"86000US49819",,"ZCTA5 49819",625,"ZCTA5 49819",338
"G49820","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49820",,,,,,,"86000US49820",,"ZCTA5 49820",564,"ZCTA5 49820",45
"G49821","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49821",,,,,,,"86000US49821",,"ZCTA5 49821",525,"ZCTA5 49821",75
"G49822","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49822",,,,,,,"86000US49822",,"ZCTA5 49822",641,"ZCTA5 49822",199
"G49825","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49825",,,,,,,"86000US49825",,"ZCTA5 49825",933,"ZCTA5 49825",367
"G49826","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49826",,,,,,,"86000US49826",,"ZCTA5 49826",485,"ZCTA5 49826",251
"G49827","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49827",,,,,,,"86000US49827",,"ZCTA5 49827",633,"ZCTA5 49827",119
"G49829","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49829",,,,,,,"86000US49829",,"ZCTA5 49829",633,"ZCTA5 49829",25
"G49831","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49831",,,,,,,"86000US49831",,"ZCTA5 49831",691,"ZCTA5 49831",148
"G49833","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49833",,,,,,,"86000US49833",,"ZCTA5 49833",525,"ZCTA5 49833",173
"G49834","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49834",,,,,,,"86000US49834",,"ZCTA5 49834",313,"ZCTA5 49834",79
"G49835","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49835",,,,,,,"86000US49835",,"ZCTA5 49835",623,"ZCTA5 49835",45
"G49836","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49836",,,,,,,"86000US49836",,"ZCTA5 49836",600,"ZCTA5 49836",101
"G49837","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49837",,,,,,,"86000US49837",,"ZCTA5 49837",690,"ZCTA5 49837",69
"G49838","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49838",,,,,,,"86000US49838",,"ZCTA5 49838",738,"ZCTA5 49838",169
"G49839","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49839",,,,,,,"86000US49839",,"ZCTA5 49839",592,"ZCTA5 49839",87
"G49840","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49840",,,,,,,"86000US49840",,"ZCTA5 49840",575,"ZCTA5 49840",80
"G49841","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49841",,,,,,,"86000US49841",,"ZCTA5 49841",681,"ZCTA5 49841",34
"G49847","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49847",,,,,,,"86000US49847",,"ZCTA5 49847",570,"ZCTA5 49847",31
"G49848","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49848",,,,,,,"86000US49848",,"ZCTA5 49848",463,"ZCTA5 49848",237
"G49849","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49849",,,,,,,"86000US49849",,"ZCTA5 49849",682,"ZCTA5 49849",45
"G49852","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49852",,,,,,,"86000US49852",,"ZCTA5 49852",415,"ZCTA5 49852",151
"G49853","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49853",,,,,,,"86000US49853",,"ZCTA5 49853",683,"ZCTA5 49853",223
"G49854","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49854",,,,,,,"86000US49854",,"ZCTA5 49854",574,"ZCTA5 49854",32
"G49855","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49855",,,,,,,"86000US49855",,"ZCTA5 49855",848,"ZCTA5 49855",29
"G49858","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49858",,,,,,,"86000US49858",,"ZCTA5 49858",605,"ZCTA5 49858",33
"G49861","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49861",,,,,,,"86000US49861",,"ZCTA5 49861",650,"ZCTA5 49861",93
"G49862","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49862",,,,,,,"86000US49862",,"ZCTA5 49862",678,"ZCTA5 49862",47
"G49863","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49863",,,,,,,"86000US49863",,"ZCTA5 49863",392,"ZCTA5 49863",152
"G49864","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49864",,,,,,,"86000US49864",,"ZCTA5 49864",732,"ZCTA5 49864",362
"G49866","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49866",,,,,,,"86000US49866",,"ZCTA5 49866",892,"ZCTA5 49866",85
"G49868","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49868",,,,,,,"86000US49868",,"ZCTA5 49868",650,"ZCTA5 49868",70
"G49870","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49870",,,,,,,"86000US49870",,"ZCTA5 49870",688,"ZCTA5 49870",84
"G49871","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49871",,,,,,,"86000US49871",,"ZCTA5 49871",619,"ZCTA5 49871",39
"G49872","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49872",,,,,,,"86000US49872",,"ZCTA5 49872",768,"ZCTA5 49872",228
"G49873","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49873",,,,,,,"86000US49873",,"ZCTA5 49873",575,"ZCTA5 49873",247
"G49874","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49874",,,,,,,"86000US49874",,"ZCTA5 49874",592,"ZCTA5 49874",46
"G49876","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49876",,,,,,,"86000US49876",,"ZCTA5 49876",586,"ZCTA5 49876",167
"G49877","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49877",,,,,,,"86000US49877",,"ZCTA5 49877",475,"ZCTA5 49877",197
"G49878","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49878",,,,,,,"86000US49878",,"ZCTA5 49878",642,"ZCTA5 49878",55
"G49879","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49879",,,,,,,"86000US49879",,"ZCTA5 49879",559,"ZCTA5 49879",81
"G49880","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49880",,,,,,,"86000US49880",,"ZCTA5 49880",767,"ZCTA5 49880",103
"G49881","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49881",,,,,,,"86000US49881",,"ZCTA5 49881",614,"ZCTA5 49881",256
"G49883","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49883",,,,,,,"86000US49883",,"ZCTA5 49883",606,"ZCTA5 49883",282
"G49884","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49884",,,,,,,"86000US49884",,"ZCTA5 49884",492,"ZCTA5 49884",141
"G49885","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49885",,,,,,,"86000US49885",,"ZCTA5 49885",820,"ZCTA5 49885",158
"G49886","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49886",,,,,,,"86000US49886",,"ZCTA5 49886",582,"ZCTA5 49886",75
"G49887","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49887",,,,,,,"86000US49887",,"ZCTA5 49887",573,"ZCTA5 49887",38
"G49891","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49891",,,,,,,"86000US49891",,"ZCTA5 49891",513,"ZCTA5 49891",63
"G49892","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49892",,,,,,,"86000US49892",,"ZCTA5 49892",668,"ZCTA5 49892",94
"G49893","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49893",,,,,,,"86000US49893",,"ZCTA5 49893",513,"ZCTA5 49893",88
"G49894","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49894",,,,,,,"86000US49894",,"ZCTA5 49894",822,"ZCTA5 49894",172
"G49895","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49895",,,,,,,"86000US49895",,"ZCTA5 49895",642,"ZCTA5 49895",62
"G49896","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49896",,,,,,,"86000US49896",,"ZCTA5 49896",548,"ZCTA5 49896",54
"G49901","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49901",,,,,,,"86000US49901",,"ZCTA5 49901",437,"ZCTA5 49901",80
"G49902","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49902",,,,,,,"86000US49902",,"ZCTA5 49902",564,"ZCTA5 49902",58
"G49903","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49903",,,,,,,"86000US49903",,"ZCTA5 49903",338,"ZCTA5 49903",45
"G49905","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49905",,,,,,,"86000US49905",,"ZCTA5 49905",724,"ZCTA5 49905",106
"G49908","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49908",,,,,,,"86000US49908",,"ZCTA5 49908",632,"ZCTA5 49908",49
"G49910","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49910",,,,,,,"86000US49910",,"ZCTA5 49910",448,"ZCTA5 49910",128
"G49911","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49911",,,,,,,"86000US49911",,"ZCTA5 49911",522,"ZCTA5 49911",53
"G49912","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49912",,,,,,,"86000US49912",,"ZCTA5 49912",552,"ZCTA5 49912",55
"G49913","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49913",,,,,,,"86000US49913",,"ZCTA5 49913",526,"ZCTA5 49913",32
"G49915","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49915",,,,,,,"86000US49915",,"ZCTA5 49915",566,"ZCTA5 49915",75
"G49916","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49916",,,,,,,"86000US49916",,"ZCTA5 49916",765,"ZCTA5 49916",80
"G49917","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49917",,,,,,,"86000US49917",,"ZCTA5 49917",575,"ZCTA5 49917",399
"G49918","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49918",,,,,,,"86000US49918",,"ZCTA5 49918",550,"ZCTA5 49918",84
"G49919","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49919",,,,,,,"86000US49919",,"ZCTA5 49919",447,"ZCTA5 49919",76
"G49920","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49920",,,,,,,"86000US49920",,"ZCTA5 49920",575,"ZCTA5 49920",29
"G49921","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49921",,,,,,,"86000US49921",,"ZCTA5 49921",1090,"ZCTA5 49921",336
"G49922","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49922",,,,,,,"86000US49922",,"ZCTA5 49922",567,"ZCTA5 49922",180
"G49925","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49925",,,,,,,"86000US49925",,"ZCTA5 49925",514,"ZCTA5 49925",77
"G49927","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49927",,,,,,,"86000US49927",,"ZCTA5 49927",450,"ZCTA5 49927",156
"G49929","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49929",,,,,,,"86000US49929",,"ZCTA5 49929",500,"ZCTA5 49929",74
"G49930","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49930",,,,,,,"86000US49930",,"ZCTA5 49930",664,"ZCTA5 49930",29
"G49931","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49931",,,,,,,"86000US49931",,"ZCTA5 49931",710,"ZCTA5 49931",64
"G49934","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49934",,,,,,,"86000US49934",,"ZCTA5 49934",678,"ZCTA5 49934",49
"G49935","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49935",,,,,,,"86000US49935",,"ZCTA5 49935",563,"ZCTA5 49935",33
"G49938","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49938",,,,,,,"86000US49938",,"ZCTA5 49938",520,"ZCTA5 49938",21
"G49942","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49942",,,,,,,"86000US49942",,"ZCTA5 49942",493,"ZCTA5 49942",127
"G49945","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49945",,,,,,,"86000US49945",,"ZCTA5 49945",568,"ZCTA5 49945",51
"G49946","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49946",,,,,,,"86000US49946",,"ZCTA5 49946",561,"ZCTA5 49946",28
"G49947","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49947",,,,,,,"86000US49947",,"ZCTA5 49947",689,"ZCTA5 49947",176
"G49948","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49948",,,,,,,"86000US49948",,"ZCTA5 49948",528,"ZCTA5 49948",83
"G49950","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49950",,,,,,,"86000US49950",,"ZCTA5 49950",573,"ZCTA5 49950",85
"G49952","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49952",,,,,,,"86000US49952",,"ZCTA5 49952",725,"ZCTA5 49952",354
"G49953","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49953",,,,,,,"86000US49953",,"ZCTA5 49953",487,"ZCTA5 49953",24
"G49955","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49955",,,,,,,"86000US49955",,"ZCTA5 49955",668,"ZCTA5 49955",33
"G49958","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49958",,,,,,,"86000US49958",,"ZCTA5 49958",669,"ZCTA5 49958",191
"G49959","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49959",,,,,,,"86000US49959",,"ZCTA5 49959",408,"ZCTA5 49959",55
"G49960","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49960",,,,,,,"86000US49960",,"ZCTA5 49960",508,"ZCTA5 49960",92
"G49961","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49961",,,,,,,"86000US49961",,"ZCTA5 49961",513,"ZCTA5 49961",125
"G49962","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49962",,,,,,,"86000US49962",,"ZCTA5 49962",531,"ZCTA5 49962",128
"G49963","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49963",,,,,,,"86000US49963",,"ZCTA5 49963",514,"ZCTA5 49963",57
"G49965","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49965",,,,,,,"86000US49965",,"ZCTA5 49965",539,"ZCTA5 49965",43
"G49967","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49967",,,,,,,"86000US49967",,"ZCTA5 49967",563,"ZCTA5 49967",25
"G49968","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49968",,,,,,,"86000US49968",,"ZCTA5 49968",552,"ZCTA5 49968",53
"G49969","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49969",,,,,,,"86000US49969",,"ZCTA5 49969",609,"ZCTA5 49969",56
"G49970","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49970",,,,,,,"86000US49970",,"ZCTA5 49970",458,"ZCTA5 49970",135
"G49971","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"49971",,,,,,,"86000US49971",,"ZCTA5 49971",439,"ZCTA5 49971",79
"G50001","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50001",,,,,,,"86000US50001",,"ZCTA5 50001",897,"ZCTA5 50001",415
"G50002","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50002",,,,,,,"86000US50002",,"ZCTA5 50002",811,"ZCTA5 50002",92
"G50003","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50003",,,,,,,"86000US50003",,"ZCTA5 50003",1233,"ZCTA5 50003",79
"G50005","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50005",,,,,,,"86000US50005",,"ZCTA5 50005",813,"ZCTA5 50005",116
"G50006","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50006",,,,,,,"86000US50006",,"ZCTA5 50006",568,"ZCTA5 50006",52
"G50007","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50007",,,,,,,"86000US50007",,"ZCTA5 50007",1153,"ZCTA5 50007",199
"G50008","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50008",,,,,,,"86000US50008",,"ZCTA5 50008",476,"ZCTA5 50008",25
"G50009","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50009",,,,,,,"86000US50009",,"ZCTA5 50009",1190,"ZCTA5 50009",48
"G50010","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50010",,,,,,,"86000US50010",,"ZCTA5 50010",920,"ZCTA5 50010",31
"G50011","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50011",,,,,,,"86000US50011",,"ZCTA5 50011",.,"ZCTA5 50011",.
"G50012","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50012",,,,,,,"86000US50012",,"ZCTA5 50012",.,"ZCTA5 50012",.
"G50014","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50014",,,,,,,"86000US50014",,"ZCTA5 50014",998,"ZCTA5 50014",41
"G50020","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50020",,,,,,,"86000US50020",,"ZCTA5 50020",562,"ZCTA5 50020",48
"G50021","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50021",,,,,,,"86000US50021",,"ZCTA5 50021",1309,"ZCTA5 50021",71
"G50022","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50022",,,,,,,"86000US50022",,"ZCTA5 50022",688,"ZCTA5 50022",26
"G50023","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50023",,,,,,,"86000US50023",,"ZCTA5 50023",1364,"ZCTA5 50023",61
"G50025","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50025",,,,,,,"86000US50025",,"ZCTA5 50025",583,"ZCTA5 50025",33
"G50026","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50026",,,,,,,"86000US50026",,"ZCTA5 50026",602,"ZCTA5 50026",149
"G50027","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50027",,,,,,,"86000US50027",,"ZCTA5 50027",498,"ZCTA5 50027",144
"G50028","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50028",,,,,,,"86000US50028",,"ZCTA5 50028",907,"ZCTA5 50028",120
"G50029","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50029",,,,,,,"86000US50029",,"ZCTA5 50029",429,"ZCTA5 50029",72
"G50032","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50032",,,,,,,"86000US50032",,"ZCTA5 50032",495,"ZCTA5 50032",190
"G50033","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50033",,,,,,,"86000US50033",,"ZCTA5 50033",742,"ZCTA5 50033",540
"G50034","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50034",,,,,,,"86000US50034",,"ZCTA5 50034",630,"ZCTA5 50034",124
"G50035","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50035",,,,,,,"86000US50035",,"ZCTA5 50035",1431,"ZCTA5 50035",89
"G50036","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50036",,,,,,,"86000US50036",,"ZCTA5 50036",880,"ZCTA5 50036",54
"G50038","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50038",,,,,,,"86000US50038",,"ZCTA5 50038",618,"ZCTA5 50038",129
"G50039","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50039",,,,,,,"86000US50039",,"ZCTA5 50039",749,"ZCTA5 50039",299
"G50041","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50041",,,,,,,"86000US50041",,"ZCTA5 50041",.,"ZCTA5 50041",.
"G50042","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50042",,,,,,,"86000US50042",,"ZCTA5 50042",589,"ZCTA5 50042",215
"G50044","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50044",,,,,,,"86000US50044",,"ZCTA5 50044",564,"ZCTA5 50044",84
"G50046","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50046",,,,,,,"86000US50046",,"ZCTA5 50046",1131,"ZCTA5 50046",161
"G50047","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50047",,,,,,,"86000US50047",,"ZCTA5 50047",1046,"ZCTA5 50047",77
"G50048","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50048",,,,,,,"86000US50048",,"ZCTA5 50048",761,"ZCTA5 50048",154
"G50049","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50049",,,,,,,"86000US50049",,"ZCTA5 50049",679,"ZCTA5 50049",64
"G50050","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50050",,,,,,,"86000US50050",,"ZCTA5 50050",550,"ZCTA5 50050",56
"G50051","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50051",,,,,,,"86000US50051",,"ZCTA5 50051",468,"ZCTA5 50051",159
"G50052","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,"50052",,,,,,,"86000US50052",,"ZCTA5 50052",754,"ZCTA5 50052",370
