GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AD8XE001,NAME_M,AD8XM001
"G61571","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61571",,,,,,,"86000US61571",,"ZCTA5 61571",948,"ZCTA5 61571",30
"G61572","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61572",,,,,,,"86000US61572",,"ZCTA5 61572",713,"ZCTA5 61572",88
"G61602","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61602",,,,,,,"86000US61602",,"ZCTA5 61602",507,"ZCTA5 61602",81
"G61603","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61603",,,,,,,"86000US61603",,"ZCTA5 61603",710,"ZCTA5 61603",29
"G61604","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61604",,,,,,,"86000US61604",,"ZCTA5 61604",723,"ZCTA5 61604",31
"G61605","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61605",,,,,,,"86000US61605",,"ZCTA5 61605",591,"ZCTA5 61605",26
"G61606","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61606",,,,,,,"86000US61606",,"ZCTA5 61606",705,"ZCTA5 61606",39
"G61607","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61607",,,,,,,"86000US61607",,"ZCTA5 61607",803,"ZCTA5 61607",53
"G61610","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61610",,,,,,,"86000US61610",,"ZCTA5 61610",687,"ZCTA5 61610",72
"G61611","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61611",,,,,,,"86000US61611",,"ZCTA5 61611",812,"ZCTA5 61611",40
"G61614","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61614",,,,,,,"86000US61614",,"ZCTA5 61614",845,"ZCTA5 61614",25
"G61615","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61615",,,,,,,"86000US61615",,"ZCTA5 61615",942,"ZCTA5 61615",52
"G61616","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61616",,,,,,,"86000US61616",,"ZCTA5 61616",717,"ZCTA5 61616",35
"G61625","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61625",,,,,,,"86000US61625",,"ZCTA5 61625",.,"ZCTA5 61625",.
"G61701","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61701",,,,,,,"86000US61701",,"ZCTA5 61701",767,"ZCTA5 61701",22
"G61704","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61704",,,,,,,"86000US61704",,"ZCTA5 61704",1086,"ZCTA5 61704",34
"G61705","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61705",,,,,,,"86000US61705",,"ZCTA5 61705",1390,"ZCTA5 61705",102
"G61720","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61720",,,,,,,"86000US61720",,"ZCTA5 61720",685,"ZCTA5 61720",99
"G61721","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61721",,,,,,,"86000US61721",,"ZCTA5 61721",815,"ZCTA5 61721",48
"G61722","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61722",,,,,,,"86000US61722",,"ZCTA5 61722",744,"ZCTA5 61722",90
"G61723","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61723",,,,,,,"86000US61723",,"ZCTA5 61723",745,"ZCTA5 61723",41
"G61724","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61724",,,,,,,"86000US61724",,"ZCTA5 61724",762,"ZCTA5 61724",54
"G61725","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61725",,,,,,,"86000US61725",,"ZCTA5 61725",1022,"ZCTA5 61725",125
"G61726","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61726",,,,,,,"86000US61726",,"ZCTA5 61726",742,"ZCTA5 61726",65
"G61727","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61727",,,,,,,"86000US61727",,"ZCTA5 61727",678,"ZCTA5 61727",39
"G61728","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61728",,,,,,,"86000US61728",,"ZCTA5 61728",805,"ZCTA5 61728",62
"G61729","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61729",,,,,,,"86000US61729",,"ZCTA5 61729",803,"ZCTA5 61729",93
"G61730","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61730",,,,,,,"86000US61730",,"ZCTA5 61730",707,"ZCTA5 61730",60
"G61731","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61731",,,,,,,"86000US61731",,"ZCTA5 61731",890,"ZCTA5 61731",510
"G61732","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61732",,,,,,,"86000US61732",,"ZCTA5 61732",986,"ZCTA5 61732",117
"G61733","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61733",,,,,,,"86000US61733",,"ZCTA5 61733",1045,"ZCTA5 61733",104
"G61734","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61734",,,,,,,"86000US61734",,"ZCTA5 61734",776,"ZCTA5 61734",45
"G61735","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61735",,,,,,,"86000US61735",,"ZCTA5 61735",679,"ZCTA5 61735",257
"G61736","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61736",,,,,,,"86000US61736",,"ZCTA5 61736",1091,"ZCTA5 61736",96
"G61737","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61737",,,,,,,"86000US61737",,"ZCTA5 61737",920,"ZCTA5 61737",141
"G61738","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61738",,,,,,,"86000US61738",,"ZCTA5 61738",797,"ZCTA5 61738",76
"G61739","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61739",,,,,,,"86000US61739",,"ZCTA5 61739",666,"ZCTA5 61739",56
"G61740","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61740",,,,,,,"86000US61740",,"ZCTA5 61740",656,"ZCTA5 61740",65
"G61741","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61741",,,,,,,"86000US61741",,"ZCTA5 61741",650,"ZCTA5 61741",51
"G61742","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61742",,,,,,,"86000US61742",,"ZCTA5 61742",1042,"ZCTA5 61742",211
"G61743","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61743",,,,,,,"86000US61743",,"ZCTA5 61743",720,"ZCTA5 61743",108
"G61744","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61744",,,,,,,"86000US61744",,"ZCTA5 61744",766,"ZCTA5 61744",39
"G61745","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61745",,,,,,,"86000US61745",,"ZCTA5 61745",1110,"ZCTA5 61745",192
"G61747","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61747",,,,,,,"86000US61747",,"ZCTA5 61747",872,"ZCTA5 61747",162
"G61748","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61748",,,,,,,"86000US61748",,"ZCTA5 61748",1266,"ZCTA5 61748",116
"G61749","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61749",,,,,,,"86000US61749",,"ZCTA5 61749",667,"ZCTA5 61749",117
"G61750","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61750",,,,,,,"86000US61750",,"ZCTA5 61750",844,"ZCTA5 61750",498
"G61751","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61751",,,,,,,"86000US61751",,"ZCTA5 61751",771,"ZCTA5 61751",325
"G61752","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61752",,,,,,,"86000US61752",,"ZCTA5 61752",888,"ZCTA5 61752",87
"G61753","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61753",,,,,,,"86000US61753",,"ZCTA5 61753",930,"ZCTA5 61753",86
"G61754","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61754",,,,,,,"86000US61754",,"ZCTA5 61754",872,"ZCTA5 61754",103
"G61755","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61755",,,,,,,"86000US61755",,"ZCTA5 61755",1023,"ZCTA5 61755",78
"G61756","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61756",,,,,,,"86000US61756",,"ZCTA5 61756",654,"ZCTA5 61756",74
"G61759","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61759",,,,,,,"86000US61759",,"ZCTA5 61759",904,"ZCTA5 61759",162
"G61760","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61760",,,,,,,"86000US61760",,"ZCTA5 61760",753,"ZCTA5 61760",54
"G61761","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61761",,,,,,,"86000US61761",,"ZCTA5 61761",1005,"ZCTA5 61761",42
"G61764","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61764",,,,,,,"86000US61764",,"ZCTA5 61764",720,"ZCTA5 61764",35
"G61769","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61769",,,,,,,"86000US61769",,"ZCTA5 61769",713,"ZCTA5 61769",89
"G61770","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61770",,,,,,,"86000US61770",,"ZCTA5 61770",786,"ZCTA5 61770",65
"G61771","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61771",,,,,,,"86000US61771",,"ZCTA5 61771",873,"ZCTA5 61771",106
"G61772","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61772",,,,,,,"86000US61772",,"ZCTA5 61772",1024,"ZCTA5 61772",707
"G61773","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61773",,,,,,,"86000US61773",,"ZCTA5 61773",619,"ZCTA5 61773",44
"G61774","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61774",,,,,,,"86000US61774",,"ZCTA5 61774",814,"ZCTA5 61774",104
"G61775","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61775",,,,,,,"86000US61775",,"ZCTA5 61775",630,"ZCTA5 61775",137
"G61776","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61776",,,,,,,"86000US61776",,"ZCTA5 61776",1086,"ZCTA5 61776",218
"G61777","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61777",,,,,,,"86000US61777",,"ZCTA5 61777",767,"ZCTA5 61777",66
"G61778","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61778",,,,,,,"86000US61778",,"ZCTA5 61778",604,"ZCTA5 61778",175
"G61801","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61801",,,,,,,"86000US61801",,"ZCTA5 61801",816,"ZCTA5 61801",26
"G61802","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61802",,,,,,,"86000US61802",,"ZCTA5 61802",798,"ZCTA5 61802",35
"G61810","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61810",,,,,,,"86000US61810",,"ZCTA5 61810",606,"ZCTA5 61810",107
"G61811","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61811",,,,,,,"86000US61811",,"ZCTA5 61811",825,"ZCTA5 61811",82
"G61812","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61812",,,,,,,"86000US61812",,"ZCTA5 61812",619,"ZCTA5 61812",99
"G61813","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61813",,,,,,,"86000US61813",,"ZCTA5 61813",727,"ZCTA5 61813",49
"G61814","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61814",,,,,,,"86000US61814",,"ZCTA5 61814",689,"ZCTA5 61814",87
"G61815","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61815",,,,,,,"86000US61815",,"ZCTA5 61815",791,"ZCTA5 61815",125
"G61816","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61816",,,,,,,"86000US61816",,"ZCTA5 61816",686,"ZCTA5 61816",61
"G61817","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61817",,,,,,,"86000US61817",,"ZCTA5 61817",828,"ZCTA5 61817",73
"G61818","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61818",,,,,,,"86000US61818",,"ZCTA5 61818",758,"ZCTA5 61818",119
"G61820","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61820",,,,,,,"86000US61820",,"ZCTA5 61820",796,"ZCTA5 61820",21
"G61821","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61821",,,,,,,"86000US61821",,"ZCTA5 61821",913,"ZCTA5 61821",41
"G61822","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61822",,,,,,,"86000US61822",,"ZCTA5 61822",1263,"ZCTA5 61822",43
"G61830","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61830",,,,,,,"86000US61830",,"ZCTA5 61830",825,"ZCTA5 61830",101
"G61831","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61831",,,,,,,"86000US61831",,"ZCTA5 61831",553,"ZCTA5 61831",141
"G61832","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61832",,,,,,,"86000US61832",,"ZCTA5 61832",614,"ZCTA5 61832",16
"G61833","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61833",,,,,,,"86000US61833",,"ZCTA5 61833",597,"ZCTA5 61833",80
"G61834","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61834",,,,,,,"86000US61834",,"ZCTA5 61834",690,"ZCTA5 61834",88
"G61839","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61839",,,,,,,"86000US61839",,"ZCTA5 61839",765,"ZCTA5 61839",56
"G61840","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61840",,,,,,,"86000US61840",,"ZCTA5 61840",1298,"ZCTA5 61840",442
"G61841","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61841",,,,,,,"86000US61841",,"ZCTA5 61841",677,"ZCTA5 61841",72
"G61842","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61842",,,,,,,"86000US61842",,"ZCTA5 61842",847,"ZCTA5 61842",67
"G61843","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61843",,,,,,,"86000US61843",,"ZCTA5 61843",854,"ZCTA5 61843",76
"G61844","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61844",,,,,,,"86000US61844",,"ZCTA5 61844",832,"ZCTA5 61844",119
"G61845","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61845",,,,,,,"86000US61845",,"ZCTA5 61845",900,"ZCTA5 61845",321
"G61846","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61846",,,,,,,"86000US61846",,"ZCTA5 61846",570,"ZCTA5 61846",32
"G61847","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61847",,,,,,,"86000US61847",,"ZCTA5 61847",847,"ZCTA5 61847",74
"G61848","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61848",,,,,,,"86000US61848",,"ZCTA5 61848",517,"ZCTA5 61848",148
"G61849","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61849",,,,,,,"86000US61849",,"ZCTA5 61849",839,"ZCTA5 61849",67
"G61850","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61850",,,,,,,"86000US61850",,"ZCTA5 61850",661,"ZCTA5 61850",66
"G61851","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61851",,,,,,,"86000US61851",,"ZCTA5 61851",740,"ZCTA5 61851",131
"G61852","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61852",,,,,,,"86000US61852",,"ZCTA5 61852",590,"ZCTA5 61852",115
"G61853","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61853",,,,,,,"86000US61853",,"ZCTA5 61853",1197,"ZCTA5 61853",75
"G61854","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61854",,,,,,,"86000US61854",,"ZCTA5 61854",942,"ZCTA5 61854",106
"G61855","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61855",,,,,,,"86000US61855",,"ZCTA5 61855",831,"ZCTA5 61855",431
"G61856","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61856",,,,,,,"86000US61856",,"ZCTA5 61856",936,"ZCTA5 61856",73
"G61857","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61857",,,,,,,"86000US61857",,"ZCTA5 61857",663,"ZCTA5 61857",145
"G61858","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61858",,,,,,,"86000US61858",,"ZCTA5 61858",684,"ZCTA5 61858",41
"G61859","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61859",,,,,,,"86000US61859",,"ZCTA5 61859",928,"ZCTA5 61859",88
"G61862","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61862",,,,,,,"86000US61862",,"ZCTA5 61862",829,"ZCTA5 61862",61
"G61863","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61863",,,,,,,"86000US61863",,"ZCTA5 61863",744,"ZCTA5 61863",122
"G61864","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61864",,,,,,,"86000US61864",,"ZCTA5 61864",991,"ZCTA5 61864",128
"G61865","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61865",,,,,,,"86000US61865",,"ZCTA5 61865",641,"ZCTA5 61865",57
"G61866","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61866",,,,,,,"86000US61866",,"ZCTA5 61866",695,"ZCTA5 61866",30
"G61870","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61870",,,,,,,"86000US61870",,"ZCTA5 61870",558,"ZCTA5 61870",112
"G61871","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61871",,,,,,,"86000US61871",,"ZCTA5 61871",814,"ZCTA5 61871",186
"G61872","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61872",,,,,,,"86000US61872",,"ZCTA5 61872",672,"ZCTA5 61872",139
"G61873","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61873",,,,,,,"86000US61873",,"ZCTA5 61873",1077,"ZCTA5 61873",179
"G61874","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61874",,,,,,,"86000US61874",,"ZCTA5 61874",981,"ZCTA5 61874",53
"G61875","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61875",,,,,,,"86000US61875",,"ZCTA5 61875",797,"ZCTA5 61875",82
"G61876","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61876",,,,,,,"86000US61876",,"ZCTA5 61876",590,"ZCTA5 61876",113
"G61877","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61877",,,,,,,"86000US61877",,"ZCTA5 61877",932,"ZCTA5 61877",53
"G61878","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61878",,,,,,,"86000US61878",,"ZCTA5 61878",694,"ZCTA5 61878",76
"G61880","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61880",,,,,,,"86000US61880",,"ZCTA5 61880",945,"ZCTA5 61880",148
"G61882","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61882",,,,,,,"86000US61882",,"ZCTA5 61882",674,"ZCTA5 61882",31
"G61883","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61883",,,,,,,"86000US61883",,"ZCTA5 61883",535,"ZCTA5 61883",70
"G61884","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61884",,,,,,,"86000US61884",,"ZCTA5 61884",1015,"ZCTA5 61884",391
"G61910","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61910",,,,,,,"86000US61910",,"ZCTA5 61910",710,"ZCTA5 61910",50
"G61911","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61911",,,,,,,"86000US61911",,"ZCTA5 61911",701,"ZCTA5 61911",46
"G61912","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61912",,,,,,,"86000US61912",,"ZCTA5 61912",658,"ZCTA5 61912",92
"G61913","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61913",,,,,,,"86000US61913",,"ZCTA5 61913",700,"ZCTA5 61913",70
"G61914","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61914",,,,,,,"86000US61914",,"ZCTA5 61914",647,"ZCTA5 61914",72
"G61917","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61917",,,,,,,"86000US61917",,"ZCTA5 61917",534,"ZCTA5 61917",68
"G61919","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61919",,,,,,,"86000US61919",,"ZCTA5 61919",889,"ZCTA5 61919",131
"G61920","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61920",,,,,,,"86000US61920",,"ZCTA5 61920",689,"ZCTA5 61920",31
"G61924","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61924",,,,,,,"86000US61924",,"ZCTA5 61924",599,"ZCTA5 61924",48
"G61925","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61925",,,,,,,"86000US61925",,"ZCTA5 61925",912,"ZCTA5 61925",167
"G61928","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61928",,,,,,,"86000US61928",,"ZCTA5 61928",704,"ZCTA5 61928",157
"G61929","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61929",,,,,,,"86000US61929",,"ZCTA5 61929",584,"ZCTA5 61929",84
"G61930","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61930",,,,,,,"86000US61930",,"ZCTA5 61930",753,"ZCTA5 61930",105
"G61931","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61931",,,,,,,"86000US61931",,"ZCTA5 61931",772,"ZCTA5 61931",145
"G61932","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61932",,,,,,,"86000US61932",,"ZCTA5 61932",495,"ZCTA5 61932",71
"G61933","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61933",,,,,,,"86000US61933",,"ZCTA5 61933",504,"ZCTA5 61933",91
"G61936","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61936",,,,,,,"86000US61936",,"ZCTA5 61936",375,"ZCTA5 61936",154
"G61937","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61937",,,,,,,"86000US61937",,"ZCTA5 61937",667,"ZCTA5 61937",61
"G61938","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61938",,,,,,,"86000US61938",,"ZCTA5 61938",669,"ZCTA5 61938",35
"G61940","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61940",,,,,,,"86000US61940",,"ZCTA5 61940",431,"ZCTA5 61940",173
"G61941","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61941",,,,,,,"86000US61941",,"ZCTA5 61941",818,"ZCTA5 61941",644
"G61942","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61942",,,,,,,"86000US61942",,"ZCTA5 61942",599,"ZCTA5 61942",124
"G61943","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61943",,,,,,,"86000US61943",,"ZCTA5 61943",616,"ZCTA5 61943",63
"G61944","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61944",,,,,,,"86000US61944",,"ZCTA5 61944",641,"ZCTA5 61944",31
"G61949","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61949",,,,,,,"86000US61949",,"ZCTA5 61949",675,"ZCTA5 61949",228
"G61951","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61951",,,,,,,"86000US61951",,"ZCTA5 61951",701,"ZCTA5 61951",83
"G61953","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61953",,,,,,,"86000US61953",,"ZCTA5 61953",755,"ZCTA5 61953",65
"G61955","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61955",,,,,,,"86000US61955",,"ZCTA5 61955",531,"ZCTA5 61955",254
"G61956","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61956",,,,,,,"86000US61956",,"ZCTA5 61956",649,"ZCTA5 61956",52
"G61957","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"61957",,,,,,,"86000US61957",,"ZCTA5 61957",657,"ZCTA5 61957",76
"G62001","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62001",,,,,,,"86000US62001",,"ZCTA5 62001",903,"ZCTA5 62001",213
"G62002","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62002",,,,,,,"86000US62002",,"ZCTA5 62002",766,"ZCTA5 62002",25
"G62006","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62006",,,,,,,"86000US62006",,"ZCTA5 62006",672,"ZCTA5 62006",49
"G62009","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62009",,,,,,,"86000US62009",,"ZCTA5 62009",584,"ZCTA5 62009",95
"G62010","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62010",,,,,,,"86000US62010",,"ZCTA5 62010",893,"ZCTA5 62010",79
"G62011","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62011",,,,,,,"86000US62011",,"ZCTA5 62011",550,"ZCTA5 62011",145
"G62012","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62012",,,,,,,"86000US62012",,"ZCTA5 62012",946,"ZCTA5 62012",75
"G62013","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62013",,,,,,,"86000US62013",,"ZCTA5 62013",659,"ZCTA5 62013",115
"G62014","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62014",,,,,,,"86000US62014",,"ZCTA5 62014",793,"ZCTA5 62014",41
"G62015","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62015",,,,,,,"86000US62015",,"ZCTA5 62015",622,"ZCTA5 62015",54
"G62016","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62016",,,,,,,"86000US62016",,"ZCTA5 62016",638,"ZCTA5 62016",51
"G62017","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62017",,,,,,,"86000US62017",,"ZCTA5 62017",543,"ZCTA5 62017",62
"G62018","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62018",,,,,,,"86000US62018",,"ZCTA5 62018",714,"ZCTA5 62018",76
"G62019","2011-2015","US",,,,,,,,,,,,,,,,,,,,,,,,,"62019",,,,,,,"86000US62019",,"ZCTA5 62019",670,"ZCTA5 62019",372
