GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,RGDE001,NAME_M,RGDM001
"G28667","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28667",,,,,,,"86000US28667",,"ZCTA5 28667",725,"ZCTA5 28667",136
"G28668","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28668",,,,,,,"86000US28668",,"ZCTA5 28668",1268,"ZCTA5 28668",1623
"G28669","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28669",,,,,,,"86000US28669",,"ZCTA5 28669",463,"ZCTA5 28669",169
"G28670","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28670",,,,,,,"86000US28670",,"ZCTA5 28670",439,"ZCTA5 28670",52
"G28671","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28671",,,,,,,"86000US28671",,"ZCTA5 28671",425,"ZCTA5 28671",501
"G28672","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28672",,,,,,,"86000US28672",,"ZCTA5 28672",.,"ZCTA5 28672",.
"G28673","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28673",,,,,,,"86000US28673",,"ZCTA5 28673",1137,"ZCTA5 28673",114
"G28675","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28675",,,,,,,"86000US28675",,"ZCTA5 28675",517,"ZCTA5 28675",35
"G28676","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28676",,,,,,,"86000US28676",,"ZCTA5 28676",598,"ZCTA5 28676",181
"G28677","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28677",,,,,,,"86000US28677",,"ZCTA5 28677",721,"ZCTA5 28677",30
"G28678","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28678",,,,,,,"86000US28678",,"ZCTA5 28678",589,"ZCTA5 28678",51
"G28679","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28679",,,,,,,"86000US28679",,"ZCTA5 28679",705,"ZCTA5 28679",101
"G28681","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28681",,,,,,,"86000US28681",,"ZCTA5 28681",575,"ZCTA5 28681",33
"G28682","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28682",,,,,,,"86000US28682",,"ZCTA5 28682",929,"ZCTA5 28682",209
"G28683","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28683",,,,,,,"86000US28683",,"ZCTA5 28683",399,"ZCTA5 28683",184
"G28684","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28684",,,,,,,"86000US28684",,"ZCTA5 28684",661,"ZCTA5 28684",215
"G28685","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28685",,,,,,,"86000US28685",,"ZCTA5 28685",554,"ZCTA5 28685",146
"G28689","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28689",,,,,,,"86000US28689",,"ZCTA5 28689",698,"ZCTA5 28689",152
"G28690","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28690",,,,,,,"86000US28690",,"ZCTA5 28690",613,"ZCTA5 28690",53
"G28692","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28692",,,,,,,"86000US28692",,"ZCTA5 28692",809,"ZCTA5 28692",107
"G28693","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28693",,,,,,,"86000US28693",,"ZCTA5 28693",364,"ZCTA5 28693",72
"G28694","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28694",,,,,,,"86000US28694",,"ZCTA5 28694",618,"ZCTA5 28694",58
"G28697","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28697",,,,,,,"86000US28697",,"ZCTA5 28697",586,"ZCTA5 28697",46
"G28698","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28698",,,,,,,"86000US28698",,"ZCTA5 28698",603,"ZCTA5 28698",282
"G28701","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28701",,,,,,,"86000US28701",,"ZCTA5 28701",647,"ZCTA5 28701",79
"G28702","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28702",,,,,,,"86000US28702",,"ZCTA5 28702",335,"ZCTA5 28702",77
"G28704","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28704",,,,,,,"86000US28704",,"ZCTA5 28704",829,"ZCTA5 28704",66
"G28705","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28705",,,,,,,"86000US28705",,"ZCTA5 28705",426,"ZCTA5 28705",76
"G28707","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28707",,,,,,,"86000US28707",,"ZCTA5 28707",446,"ZCTA5 28707",568
"G28708","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28708",,,,,,,"86000US28708",,"ZCTA5 28708",618,"ZCTA5 28708",359
"G28709","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28709",,,,,,,"86000US28709",,"ZCTA5 28709",413,"ZCTA5 28709",47
"G28711","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28711",,,,,,,"86000US28711",,"ZCTA5 28711",800,"ZCTA5 28711",40
"G28712","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28712",,,,,,,"86000US28712",,"ZCTA5 28712",594,"ZCTA5 28712",59
"G28713","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28713",,,,,,,"86000US28713",,"ZCTA5 28713",518,"ZCTA5 28713",61
"G28714","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28714",,,,,,,"86000US28714",,"ZCTA5 28714",500,"ZCTA5 28714",50
"G28715","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28715",,,,,,,"86000US28715",,"ZCTA5 28715",783,"ZCTA5 28715",49
"G28716","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28716",,,,,,,"86000US28716",,"ZCTA5 28716",689,"ZCTA5 28716",66
"G28717","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28717",,,,,,,"86000US28717",,"ZCTA5 28717",959,"ZCTA5 28717",194
"G28718","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28718",,,,,,,"86000US28718",,"ZCTA5 28718",749,"ZCTA5 28718",499
"G28719","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28719",,,,,,,"86000US28719",,"ZCTA5 28719",414,"ZCTA5 28719",121
"G28720","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28720",,,,,,,"86000US28720",,"ZCTA5 28720",564,"ZCTA5 28720",309
"G28721","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28721",,,,,,,"86000US28721",,"ZCTA5 28721",680,"ZCTA5 28721",30
"G28722","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28722",,,,,,,"86000US28722",,"ZCTA5 28722",612,"ZCTA5 28722",74
"G28723","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28723",,,,,,,"86000US28723",,"ZCTA5 28723",581,"ZCTA5 28723",23
"G28725","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28725",,,,,,,"86000US28725",,"ZCTA5 28725",643,"ZCTA5 28725",864
"G28726","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28726",,,,,,,"86000US28726",,"ZCTA5 28726",681,"ZCTA5 28726",105
"G28729","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28729",,,,,,,"86000US28729",,"ZCTA5 28729",666,"ZCTA5 28729",200
"G28730","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28730",,,,,,,"86000US28730",,"ZCTA5 28730",934,"ZCTA5 28730",95
"G28731","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28731",,,,,,,"86000US28731",,"ZCTA5 28731",726,"ZCTA5 28731",133
"G28732","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28732",,,,,,,"86000US28732",,"ZCTA5 28732",1013,"ZCTA5 28732",102
"G28733","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28733",,,,,,,"86000US28733",,"ZCTA5 28733",360,"ZCTA5 28733",272
"G28734","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28734",,,,,,,"86000US28734",,"ZCTA5 28734",592,"ZCTA5 28734",37
"G28735","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28735",,,,,,,"86000US28735",,"ZCTA5 28735",877,"ZCTA5 28735",888
"G28736","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28736",,,,,,,"86000US28736",,"ZCTA5 28736",564,"ZCTA5 28736",190
"G28739","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28739",,,,,,,"86000US28739",,"ZCTA5 28739",768,"ZCTA5 28739",52
"G28740","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28740",,,,,,,"86000US28740",,"ZCTA5 28740",433,"ZCTA5 28740",116
"G28741","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28741",,,,,,,"86000US28741",,"ZCTA5 28741",804,"ZCTA5 28741",127
"G28742","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28742",,,,,,,"86000US28742",,"ZCTA5 28742",713,"ZCTA5 28742",408
"G28743","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28743",,,,,,,"86000US28743",,"ZCTA5 28743",430,"ZCTA5 28743",55
"G28745","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28745",,,,,,,"86000US28745",,"ZCTA5 28745",593,"ZCTA5 28745",47
"G28746","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28746",,,,,,,"86000US28746",,"ZCTA5 28746",775,"ZCTA5 28746",167
"G28747","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28747",,,,,,,"86000US28747",,"ZCTA5 28747",638,"ZCTA5 28747",160
"G28748","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28748",,,,,,,"86000US28748",,"ZCTA5 28748",703,"ZCTA5 28748",111
"G28749","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28749",,,,,,,"86000US28749",,"ZCTA5 28749",.,"ZCTA5 28749",.
"G28751","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28751",,,,,,,"86000US28751",,"ZCTA5 28751",832,"ZCTA5 28751",91
"G28752","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28752",,,,,,,"86000US28752",,"ZCTA5 28752",549,"ZCTA5 28752",25
"G28753","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28753",,,,,,,"86000US28753",,"ZCTA5 28753",553,"ZCTA5 28753",85
"G28754","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28754",,,,,,,"86000US28754",,"ZCTA5 28754",587,"ZCTA5 28754",68
"G28756","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28756",,,,,,,"86000US28756",,"ZCTA5 28756",537,"ZCTA5 28756",109
"G28757","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28757",,,,,,,"86000US28757",,"ZCTA5 28757",850,"ZCTA5 28757",323
"G28759","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28759",,,,,,,"86000US28759",,"ZCTA5 28759",753,"ZCTA5 28759",119
"G28761","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28761",,,,,,,"86000US28761",,"ZCTA5 28761",605,"ZCTA5 28761",123
"G28762","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28762",,,,,,,"86000US28762",,"ZCTA5 28762",496,"ZCTA5 28762",62
"G28763","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28763",,,,,,,"86000US28763",,"ZCTA5 28763",692,"ZCTA5 28763",267
"G28766","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28766",,,,,,,"86000US28766",,"ZCTA5 28766",600,"ZCTA5 28766",431
"G28768","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28768",,,,,,,"86000US28768",,"ZCTA5 28768",656,"ZCTA5 28768",70
"G28771","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28771",,,,,,,"86000US28771",,"ZCTA5 28771",392,"ZCTA5 28771",65
"G28772","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28772",,,,,,,"86000US28772",,"ZCTA5 28772",500,"ZCTA5 28772",157
"G28773","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28773",,,,,,,"86000US28773",,"ZCTA5 28773",642,"ZCTA5 28773",245
"G28774","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28774",,,,,,,"86000US28774",,"ZCTA5 28774",674,"ZCTA5 28774",144
"G28775","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28775",,,,,,,"86000US28775",,"ZCTA5 28775",1017,"ZCTA5 28775",414
"G28777","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28777",,,,,,,"86000US28777",,"ZCTA5 28777",574,"ZCTA5 28777",71
"G28778","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28778",,,,,,,"86000US28778",,"ZCTA5 28778",679,"ZCTA5 28778",89
"G28779","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28779",,,,,,,"86000US28779",,"ZCTA5 28779",658,"ZCTA5 28779",48
"G28781","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28781",,,,,,,"86000US28781",,"ZCTA5 28781",311,"ZCTA5 28781",143
"G28782","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28782",,,,,,,"86000US28782",,"ZCTA5 28782",691,"ZCTA5 28782",95
"G28783","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28783",,,,,,,"86000US28783",,"ZCTA5 28783",605,"ZCTA5 28783",335
"G28785","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28785",,,,,,,"86000US28785",,"ZCTA5 28785",688,"ZCTA5 28785",132
"G28786","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28786",,,,,,,"86000US28786",,"ZCTA5 28786",697,"ZCTA5 28786",42
"G28787","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28787",,,,,,,"86000US28787",,"ZCTA5 28787",770,"ZCTA5 28787",75
"G28789","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28789",,,,,,,"86000US28789",,"ZCTA5 28789",522,"ZCTA5 28789",137
"G28790","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28790",,,,,,,"86000US28790",,"ZCTA5 28790",735,"ZCTA5 28790",164
"G28791","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28791",,,,,,,"86000US28791",,"ZCTA5 28791",778,"ZCTA5 28791",77
"G28792","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28792",,,,,,,"86000US28792",,"ZCTA5 28792",711,"ZCTA5 28792",38
"G28801","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28801",,,,,,,"86000US28801",,"ZCTA5 28801",736,"ZCTA5 28801",38
"G28803","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28803",,,,,,,"86000US28803",,"ZCTA5 28803",959,"ZCTA5 28803",33
"G28804","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28804",,,,,,,"86000US28804",,"ZCTA5 28804",892,"ZCTA5 28804",43
"G28805","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28805",,,,,,,"86000US28805",,"ZCTA5 28805",817,"ZCTA5 28805",37
"G28806","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28806",,,,,,,"86000US28806",,"ZCTA5 28806",835,"ZCTA5 28806",29
"G28901","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28901",,,,,,,"86000US28901",,"ZCTA5 28901",432,"ZCTA5 28901",66
"G28902","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28902",,,,,,,"86000US28902",,"ZCTA5 28902",803,"ZCTA5 28902",482
"G28904","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28904",,,,,,,"86000US28904",,"ZCTA5 28904",523,"ZCTA5 28904",51
"G28905","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28905",,,,,,,"86000US28905",,"ZCTA5 28905",531,"ZCTA5 28905",257
"G28906","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28906",,,,,,,"86000US28906",,"ZCTA5 28906",579,"ZCTA5 28906",46
"G28909","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"28909",,,,,,,"86000US28909",,"ZCTA5 28909",606,"ZCTA5 28909",132
"G29001","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29001",,,,,,,"86000US29001",,"ZCTA5 29001",526,"ZCTA5 29001",84
"G29003","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29003",,,,,,,"86000US29003",,"ZCTA5 29003",642,"ZCTA5 29003",46
"G29006","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29006",,,,,,,"86000US29006",,"ZCTA5 29006",592,"ZCTA5 29006",44
"G29009","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29009",,,,,,,"86000US29009",,"ZCTA5 29009",458,"ZCTA5 29009",199
"G29010","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29010",,,,,,,"86000US29010",,"ZCTA5 29010",496,"ZCTA5 29010",45
"G29014","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29014",,,,,,,"86000US29014",,"ZCTA5 29014",498,"ZCTA5 29014",104
"G29015","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29015",,,,,,,"86000US29015",,"ZCTA5 29015",544,"ZCTA5 29015",171
"G29016","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29016",,,,,,,"86000US29016",,"ZCTA5 29016",1184,"ZCTA5 29016",67
"G29018","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29018",,,,,,,"86000US29018",,"ZCTA5 29018",495,"ZCTA5 29018",55
"G29020","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29020",,,,,,,"86000US29020",,"ZCTA5 29020",698,"ZCTA5 29020",53
"G29030","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29030",,,,,,,"86000US29030",,"ZCTA5 29030",625,"ZCTA5 29030",163
"G29031","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29031",,,,,,,"86000US29031",,"ZCTA5 29031",528,"ZCTA5 29031",39
"G29032","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29032",,,,,,,"86000US29032",,"ZCTA5 29032",595,"ZCTA5 29032",55
"G29033","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29033",,,,,,,"86000US29033",,"ZCTA5 29033",793,"ZCTA5 29033",40
"G29036","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29036",,,,,,,"86000US29036",,"ZCTA5 29036",1167,"ZCTA5 29036",71
"G29037","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29037",,,,,,,"86000US29037",,"ZCTA5 29037",737,"ZCTA5 29037",216
"G29038","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29038",,,,,,,"86000US29038",,"ZCTA5 29038",540,"ZCTA5 29038",113
"G29039","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29039",,,,,,,"86000US29039",,"ZCTA5 29039",581,"ZCTA5 29039",83
"G29040","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29040",,,,,,,"86000US29040",,"ZCTA5 29040",776,"ZCTA5 29040",52
"G29042","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29042",,,,,,,"86000US29042",,"ZCTA5 29042",520,"ZCTA5 29042",99
"G29044","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29044",,,,,,,"86000US29044",,"ZCTA5 29044",751,"ZCTA5 29044",136
"G29045","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29045",,,,,,,"86000US29045",,"ZCTA5 29045",968,"ZCTA5 29045",39
"G29046","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29046",,,,,,,"86000US29046",,"ZCTA5 29046",299,"ZCTA5 29046",183
"G29047","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29047",,,,,,,"86000US29047",,"ZCTA5 29047",511,"ZCTA5 29047",94
"G29048","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29048",,,,,,,"86000US29048",,"ZCTA5 29048",545,"ZCTA5 29048",205
"G29051","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29051",,,,,,,"86000US29051",,"ZCTA5 29051",492,"ZCTA5 29051",147
"G29052","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29052",,,,,,,"86000US29052",,"ZCTA5 29052",692,"ZCTA5 29052",258
"G29053","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29053",,,,,,,"86000US29053",,"ZCTA5 29053",727,"ZCTA5 29053",44
"G29054","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29054",,,,,,,"86000US29054",,"ZCTA5 29054",940,"ZCTA5 29054",147
"G29055","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29055",,,,,,,"86000US29055",,"ZCTA5 29055",453,"ZCTA5 29055",77
"G29056","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29056",,,,,,,"86000US29056",,"ZCTA5 29056",545,"ZCTA5 29056",140
"G29058","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29058",,,,,,,"86000US29058",,"ZCTA5 29058",615,"ZCTA5 29058",73
"G29059","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29059",,,,,,,"86000US29059",,"ZCTA5 29059",538,"ZCTA5 29059",65
"G29061","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29061",,,,,,,"86000US29061",,"ZCTA5 29061",922,"ZCTA5 29061",65
"G29062","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29062",,,,,,,"86000US29062",,"ZCTA5 29062",605,"ZCTA5 29062",519
"G29063","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29063",,,,,,,"86000US29063",,"ZCTA5 29063",1175,"ZCTA5 29063",45
"G29065","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29065",,,,,,,"86000US29065",,"ZCTA5 29065",508,"ZCTA5 29065",246
"G29067","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29067",,,,,,,"86000US29067",,"ZCTA5 29067",536,"ZCTA5 29067",46
"G29069","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29069",,,,,,,"86000US29069",,"ZCTA5 29069",497,"ZCTA5 29069",64
"G29070","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29070",,,,,,,"86000US29070",,"ZCTA5 29070",671,"ZCTA5 29070",43
"G29072","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29072",,,,,,,"86000US29072",,"ZCTA5 29072",1192,"ZCTA5 29072",36
"G29073","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29073",,,,,,,"86000US29073",,"ZCTA5 29073",928,"ZCTA5 29073",37
"G29074","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29074",,,,,,,"86000US29074",,"ZCTA5 29074",2271,"ZCTA5 29074",1691
"G29075","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29075",,,,,,,"86000US29075",,"ZCTA5 29075",906,"ZCTA5 29075",194
"G29078","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29078",,,,,,,"86000US29078",,"ZCTA5 29078",795,"ZCTA5 29078",119
"G29079","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29079",,,,,,,"86000US29079",,"ZCTA5 29079",241,"ZCTA5 29079",1392
"G29080","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29080",,,,,,,"86000US29080",,"ZCTA5 29080",573,"ZCTA5 29080",43
"G29081","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29081",,,,,,,"86000US29081",,"ZCTA5 29081",325,"ZCTA5 29081",104
"G29082","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29082",,,,,,,"86000US29082",,"ZCTA5 29082",498,"ZCTA5 29082",265
"G29101","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29101",,,,,,,"86000US29101",,"ZCTA5 29101",540,"ZCTA5 29101",162
"G29102","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29102",,,,,,,"86000US29102",,"ZCTA5 29102",594,"ZCTA5 29102",38
"G29104","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29104",,,,,,,"86000US29104",,"ZCTA5 29104",487,"ZCTA5 29104",53
"G29105","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29105",,,,,,,"86000US29105",,"ZCTA5 29105",584,"ZCTA5 29105",174
"G29107","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29107",,,,,,,"86000US29107",,"ZCTA5 29107",600,"ZCTA5 29107",82
"G29108","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29108",,,,,,,"86000US29108",,"ZCTA5 29108",648,"ZCTA5 29108",44
"G29111","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29111",,,,,,,"86000US29111",,"ZCTA5 29111",508,"ZCTA5 29111",118
"G29112","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29112",,,,,,,"86000US29112",,"ZCTA5 29112",597,"ZCTA5 29112",92
"G29113","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29113",,,,,,,"86000US29113",,"ZCTA5 29113",488,"ZCTA5 29113",80
"G29114","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29114",,,,,,,"86000US29114",,"ZCTA5 29114",585,"ZCTA5 29114",46
"G29115","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29115",,,,,,,"86000US29115",,"ZCTA5 29115",610,"ZCTA5 29115",29
"G29117","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29117",,,,,,,"86000US29117",,"ZCTA5 29117",.,"ZCTA5 29117",.
"G29118","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29118",,,,,,,"86000US29118",,"ZCTA5 29118",802,"ZCTA5 29118",49
"G29122","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29122",,,,,,,"86000US29122",,"ZCTA5 29122",642,"ZCTA5 29122",287
"G29123","2008-2012","US",,,,,,,,,,,,,,,,,,,,,,,,,"29123",,,,,,,"86000US29123",,"ZCTA5 29123",639,"ZCTA5 29123",95
