GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,NAME_E,AGQNE001,NAME_M,AGQNM001
"G91506","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91506",,,,,,,"86000US91506",,"ZCTA5 91506",1554,"ZCTA5 91506",87
"G91601","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91601",,,,,,,"86000US91601",,"ZCTA5 91601",1365,"ZCTA5 91601",39
"G91602","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91602",,,,,,,"86000US91602",,"ZCTA5 91602",1677,"ZCTA5 91602",49
"G91604","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91604",,,,,,,"86000US91604",,"ZCTA5 91604",1957,"ZCTA5 91604",56
"G91605","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91605",,,,,,,"86000US91605",,"ZCTA5 91605",1246,"ZCTA5 91605",37
"G91606","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91606",,,,,,,"86000US91606",,"ZCTA5 91606",1224,"ZCTA5 91606",27
"G91607","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91607",,,,,,,"86000US91607",,"ZCTA5 91607",1435,"ZCTA5 91607",34
"G91608","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91608",,,,,,,"86000US91608",,"ZCTA5 91608",.,"ZCTA5 91608",.
"G91701","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91701",,,,,,,"86000US91701",,"ZCTA5 91701",1850,"ZCTA5 91701",73
"G91702","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91702",,,,,,,"86000US91702",,"ZCTA5 91702",1381,"ZCTA5 91702",30
"G91706","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91706",,,,,,,"86000US91706",,"ZCTA5 91706",1357,"ZCTA5 91706",26
"G91708","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91708",,,,,,,"86000US91708",,"ZCTA5 91708",2371,"ZCTA5 91708",207
"G91709","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91709",,,,,,,"86000US91709",,"ZCTA5 91709",2092,"ZCTA5 91709",51
"G91710","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91710",,,,,,,"86000US91710",,"ZCTA5 91710",1668,"ZCTA5 91710",38
"G91711","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91711",,,,,,,"86000US91711",,"ZCTA5 91711",1820,"ZCTA5 91711",68
"G91722","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91722",,,,,,,"86000US91722",,"ZCTA5 91722",1551,"ZCTA5 91722",57
"G91723","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91723",,,,,,,"86000US91723",,"ZCTA5 91723",1416,"ZCTA5 91723",49
"G91724","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91724",,,,,,,"86000US91724",,"ZCTA5 91724",1623,"ZCTA5 91724",92
"G91730","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91730",,,,,,,"86000US91730",,"ZCTA5 91730",1552,"ZCTA5 91730",39
"G91731","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91731",,,,,,,"86000US91731",,"ZCTA5 91731",1035,"ZCTA5 91731",43
"G91732","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91732",,,,,,,"86000US91732",,"ZCTA5 91732",1232,"ZCTA5 91732",28
"G91733","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91733",,,,,,,"86000US91733",,"ZCTA5 91733",1143,"ZCTA5 91733",27
"G91737","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91737",,,,,,,"86000US91737",,"ZCTA5 91737",1982,"ZCTA5 91737",90
"G91739","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91739",,,,,,,"86000US91739",,"ZCTA5 91739",2164,"ZCTA5 91739",120
"G91740","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91740",,,,,,,"86000US91740",,"ZCTA5 91740",1567,"ZCTA5 91740",81
"G91741","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91741",,,,,,,"86000US91741",,"ZCTA5 91741",1863,"ZCTA5 91741",124
"G91744","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91744",,,,,,,"86000US91744",,"ZCTA5 91744",1384,"ZCTA5 91744",35
"G91745","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91745",,,,,,,"86000US91745",,"ZCTA5 91745",1687,"ZCTA5 91745",49
"G91746","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91746",,,,,,,"86000US91746",,"ZCTA5 91746",1435,"ZCTA5 91746",67
"G91748","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91748",,,,,,,"86000US91748",,"ZCTA5 91748",1496,"ZCTA5 91748",43
"G91750","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91750",,,,,,,"86000US91750",,"ZCTA5 91750",1586,"ZCTA5 91750",64
"G91752","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91752",,,,,,,"86000US91752",,"ZCTA5 91752",1444,"ZCTA5 91752",68
"G91754","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91754",,,,,,,"86000US91754",,"ZCTA5 91754",1274,"ZCTA5 91754",66
"G91755","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91755",,,,,,,"86000US91755",,"ZCTA5 91755",1281,"ZCTA5 91755",55
"G91759","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91759",,,,,,,"86000US91759",,"ZCTA5 91759",1063,"ZCTA5 91759",480
"G91761","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91761",,,,,,,"86000US91761",,"ZCTA5 91761",1520,"ZCTA5 91761",42
"G91762","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91762",,,,,,,"86000US91762",,"ZCTA5 91762",1305,"ZCTA5 91762",32
"G91763","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91763",,,,,,,"86000US91763",,"ZCTA5 91763",1236,"ZCTA5 91763",40
"G91764","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91764",,,,,,,"86000US91764",,"ZCTA5 91764",1355,"ZCTA5 91764",25
"G91765","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91765",,,,,,,"86000US91765",,"ZCTA5 91765",1909,"ZCTA5 91765",65
"G91766","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91766",,,,,,,"86000US91766",,"ZCTA5 91766",1324,"ZCTA5 91766",34
"G91767","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91767",,,,,,,"86000US91767",,"ZCTA5 91767",1283,"ZCTA5 91767",41
"G91768","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91768",,,,,,,"86000US91768",,"ZCTA5 91768",1264,"ZCTA5 91768",64
"G91770","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91770",,,,,,,"86000US91770",,"ZCTA5 91770",1221,"ZCTA5 91770",40
"G91773","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91773",,,,,,,"86000US91773",,"ZCTA5 91773",1684,"ZCTA5 91773",72
"G91775","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91775",,,,,,,"86000US91775",,"ZCTA5 91775",1632,"ZCTA5 91775",81
"G91776","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91776",,,,,,,"86000US91776",,"ZCTA5 91776",1294,"ZCTA5 91776",36
"G91780","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91780",,,,,,,"86000US91780",,"ZCTA5 91780",1345,"ZCTA5 91780",73
"G91784","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91784",,,,,,,"86000US91784",,"ZCTA5 91784",2198,"ZCTA5 91784",71
"G91786","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91786",,,,,,,"86000US91786",,"ZCTA5 91786",1293,"ZCTA5 91786",33
"G91789","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91789",,,,,,,"86000US91789",,"ZCTA5 91789",1991,"ZCTA5 91789",70
"G91790","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91790",,,,,,,"86000US91790",,"ZCTA5 91790",1560,"ZCTA5 91790",58
"G91791","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91791",,,,,,,"86000US91791",,"ZCTA5 91791",1732,"ZCTA5 91791",62
"G91792","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91792",,,,,,,"86000US91792",,"ZCTA5 91792",1604,"ZCTA5 91792",37
"G91801","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91801",,,,,,,"86000US91801",,"ZCTA5 91801",1287,"ZCTA5 91801",28
"G91803","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91803",,,,,,,"86000US91803",,"ZCTA5 91803",1278,"ZCTA5 91803",48
"G91901","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91901",,,,,,,"86000US91901",,"ZCTA5 91901",1794,"ZCTA5 91901",127
"G91902","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91902",,,,,,,"86000US91902",,"ZCTA5 91902",1942,"ZCTA5 91902",164
"G91905","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91905",,,,,,,"86000US91905",,"ZCTA5 91905",842,"ZCTA5 91905",253
"G91906","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91906",,,,,,,"86000US91906",,"ZCTA5 91906",1004,"ZCTA5 91906",282
"G91910","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91910",,,,,,,"86000US91910",,"ZCTA5 91910",1340,"ZCTA5 91910",39
"G91911","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91911",,,,,,,"86000US91911",,"ZCTA5 91911",1335,"ZCTA5 91911",36
"G91913","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91913",,,,,,,"86000US91913",,"ZCTA5 91913",2255,"ZCTA5 91913",93
"G91914","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91914",,,,,,,"86000US91914",,"ZCTA5 91914",2635,"ZCTA5 91914",160
"G91915","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91915",,,,,,,"86000US91915",,"ZCTA5 91915",2420,"ZCTA5 91915",92
"G91916","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91916",,,,,,,"86000US91916",,"ZCTA5 91916",1459,"ZCTA5 91916",178
"G91917","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91917",,,,,,,"86000US91917",,"ZCTA5 91917",582,"ZCTA5 91917",259
"G91931","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91931",,,,,,,"86000US91931",,"ZCTA5 91931",.,"ZCTA5 91931",.
"G91932","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91932",,,,,,,"86000US91932",,"ZCTA5 91932",1274,"ZCTA5 91932",40
"G91934","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91934",,,,,,,"86000US91934",,"ZCTA5 91934",.,"ZCTA5 91934",.
"G91935","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91935",,,,,,,"86000US91935",,"ZCTA5 91935",2520,"ZCTA5 91935",241
"G91941","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91941",,,,,,,"86000US91941",,"ZCTA5 91941",1588,"ZCTA5 91941",70
"G91942","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91942",,,,,,,"86000US91942",,"ZCTA5 91942",1381,"ZCTA5 91942",40
"G91945","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91945",,,,,,,"86000US91945",,"ZCTA5 91945",1364,"ZCTA5 91945",46
"G91948","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91948",,,,,,,"86000US91948",,"ZCTA5 91948",.,"ZCTA5 91948",.
"G91950","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91950",,,,,,,"86000US91950",,"ZCTA5 91950",1094,"ZCTA5 91950",24
"G91962","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91962",,,,,,,"86000US91962",,"ZCTA5 91962",1279,"ZCTA5 91962",290
"G91963","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91963",,,,,,,"86000US91963",,"ZCTA5 91963",834,"ZCTA5 91963",303
"G91977","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91977",,,,,,,"86000US91977",,"ZCTA5 91977",1437,"ZCTA5 91977",44
"G91978","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91978",,,,,,,"86000US91978",,"ZCTA5 91978",1606,"ZCTA5 91978",66
"G91980","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"91980",,,,,,,"86000US91980",,"ZCTA5 91980",.,"ZCTA5 91980",.
"G92003","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92003",,,,,,,"86000US92003",,"ZCTA5 92003",1767,"ZCTA5 92003",174
"G92004","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92004",,,,,,,"86000US92004",,"ZCTA5 92004",1004,"ZCTA5 92004",552
"G92007","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92007",,,,,,,"86000US92007",,"ZCTA5 92007",1999,"ZCTA5 92007",167
"G92008","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92008",,,,,,,"86000US92008",,"ZCTA5 92008",1718,"ZCTA5 92008",71
"G92009","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92009",,,,,,,"86000US92009",,"ZCTA5 92009",2397,"ZCTA5 92009",99
"G92010","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92010",,,,,,,"86000US92010",,"ZCTA5 92010",2157,"ZCTA5 92010",96
"G92011","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92011",,,,,,,"86000US92011",,"ZCTA5 92011",2249,"ZCTA5 92011",76
"G92014","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92014",,,,,,,"86000US92014",,"ZCTA5 92014",2383,"ZCTA5 92014",175
"G92019","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92019",,,,,,,"86000US92019",,"ZCTA5 92019",1672,"ZCTA5 92019",51
"G92020","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92020",,,,,,,"86000US92020",,"ZCTA5 92020",1196,"ZCTA5 92020",25
"G92021","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92021",,,,,,,"86000US92021",,"ZCTA5 92021",1234,"ZCTA5 92021",30
"G92024","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92024",,,,,,,"86000US92024",,"ZCTA5 92024",2053,"ZCTA5 92024",74
"G92025","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92025",,,,,,,"86000US92025",,"ZCTA5 92025",1362,"ZCTA5 92025",31
"G92026","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92026",,,,,,,"86000US92026",,"ZCTA5 92026",1475,"ZCTA5 92026",48
"G92027","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92027",,,,,,,"86000US92027",,"ZCTA5 92027",1427,"ZCTA5 92027",51
"G92028","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92028",,,,,,,"86000US92028",,"ZCTA5 92028",1430,"ZCTA5 92028",90
"G92029","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92029",,,,,,,"86000US92029",,"ZCTA5 92029",1743,"ZCTA5 92029",87
"G92036","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92036",,,,,,,"86000US92036",,"ZCTA5 92036",737,"ZCTA5 92036",225
"G92037","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92037",,,,,,,"86000US92037",,"ZCTA5 92037",2122,"ZCTA5 92037",77
"G92040","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92040",,,,,,,"86000US92040",,"ZCTA5 92040",1416,"ZCTA5 92040",47
"G92054","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92054",,,,,,,"86000US92054",,"ZCTA5 92054",1321,"ZCTA5 92054",54
"G92055","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92055",,,,,,,"86000US92055",,"ZCTA5 92055",.,"ZCTA5 92055",.
"G92056","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92056",,,,,,,"86000US92056",,"ZCTA5 92056",1635,"ZCTA5 92056",38
"G92057","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92057",,,,,,,"86000US92057",,"ZCTA5 92057",1709,"ZCTA5 92057",44
"G92058","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92058",,,,,,,"86000US92058",,"ZCTA5 92058",1727,"ZCTA5 92058",79
"G92059","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92059",,,,,,,"86000US92059",,"ZCTA5 92059",1049,"ZCTA5 92059",240
"G92060","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92060",,,,,,,"86000US92060",,"ZCTA5 92060",.,"ZCTA5 92060",.
"G92061","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92061",,,,,,,"86000US92061",,"ZCTA5 92061",1365,"ZCTA5 92061",369
"G92064","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92064",,,,,,,"86000US92064",,"ZCTA5 92064",2013,"ZCTA5 92064",66
"G92065","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92065",,,,,,,"86000US92065",,"ZCTA5 92065",1857,"ZCTA5 92065",88
"G92066","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92066",,,,,,,"86000US92066",,"ZCTA5 92066",1086,"ZCTA5 92066",284
"G92067","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92067",,,,,,,"86000US92067",,"ZCTA5 92067",3575,"ZCTA5 92067",464
"G92069","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92069",,,,,,,"86000US92069",,"ZCTA5 92069",1517,"ZCTA5 92069",58
"G92070","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92070",,,,,,,"86000US92070",,"ZCTA5 92070",706,"ZCTA5 92070",148
"G92071","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92071",,,,,,,"86000US92071",,"ZCTA5 92071",1679,"ZCTA5 92071",44
"G92075","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92075",,,,,,,"86000US92075",,"ZCTA5 92075",1957,"ZCTA5 92075",149
"G92078","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92078",,,,,,,"86000US92078",,"ZCTA5 92078",1749,"ZCTA5 92078",80
"G92081","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92081",,,,,,,"86000US92081",,"ZCTA5 92081",1644,"ZCTA5 92081",66
"G92082","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92082",,,,,,,"86000US92082",,"ZCTA5 92082",2004,"ZCTA5 92082",167
"G92083","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92083",,,,,,,"86000US92083",,"ZCTA5 92083",1340,"ZCTA5 92083",38
"G92084","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92084",,,,,,,"86000US92084",,"ZCTA5 92084",1394,"ZCTA5 92084",44
"G92086","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92086",,,,,,,"86000US92086",,"ZCTA5 92086",622,"ZCTA5 92086",82
"G92091","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92091",,,,,,,"86000US92091",,"ZCTA5 92091",1692,"ZCTA5 92091",638
"G92101","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92101",,,,,,,"86000US92101",,"ZCTA5 92101",1590,"ZCTA5 92101",57
"G92102","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92102",,,,,,,"86000US92102",,"ZCTA5 92102",1138,"ZCTA5 92102",24
"G92103","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92103",,,,,,,"86000US92103",,"ZCTA5 92103",1411,"ZCTA5 92103",36
"G92104","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92104",,,,,,,"86000US92104",,"ZCTA5 92104",1223,"ZCTA5 92104",25
"G92105","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92105",,,,,,,"86000US92105",,"ZCTA5 92105",1083,"ZCTA5 92105",26
"G92106","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92106",,,,,,,"86000US92106",,"ZCTA5 92106",2020,"ZCTA5 92106",136
"G92107","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92107",,,,,,,"86000US92107",,"ZCTA5 92107",1496,"ZCTA5 92107",58
"G92108","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92108",,,,,,,"86000US92108",,"ZCTA5 92108",1851,"ZCTA5 92108",56
"G92109","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92109",,,,,,,"86000US92109",,"ZCTA5 92109",1513,"ZCTA5 92109",42
"G92110","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92110",,,,,,,"86000US92110",,"ZCTA5 92110",1469,"ZCTA5 92110",53
"G92111","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92111",,,,,,,"86000US92111",,"ZCTA5 92111",1403,"ZCTA5 92111",42
"G92113","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92113",,,,,,,"86000US92113",,"ZCTA5 92113",1051,"ZCTA5 92113",31
"G92114","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92114",,,,,,,"86000US92114",,"ZCTA5 92114",1453,"ZCTA5 92114",43
"G92115","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92115",,,,,,,"86000US92115",,"ZCTA5 92115",1259,"ZCTA5 92115",47
"G92116","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92116",,,,,,,"86000US92116",,"ZCTA5 92116",1220,"ZCTA5 92116",32
"G92117","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92117",,,,,,,"86000US92117",,"ZCTA5 92117",1465,"ZCTA5 92117",48
"G92118","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92118",,,,,,,"86000US92118",,"ZCTA5 92118",2298,"ZCTA5 92118",80
"G92119","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92119",,,,,,,"86000US92119",,"ZCTA5 92119",1560,"ZCTA5 92119",74
"G92120","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92120",,,,,,,"86000US92120",,"ZCTA5 92120",1618,"ZCTA5 92120",74
"G92121","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92121",,,,,,,"86000US92121",,"ZCTA5 92121",2207,"ZCTA5 92121",134
"G92122","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92122",,,,,,,"86000US92122",,"ZCTA5 92122",1820,"ZCTA5 92122",32
"G92123","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92123",,,,,,,"86000US92123",,"ZCTA5 92123",1855,"ZCTA5 92123",56
"G92124","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92124",,,,,,,"86000US92124",,"ZCTA5 92124",2088,"ZCTA5 92124",41
"G92126","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92126",,,,,,,"86000US92126",,"ZCTA5 92126",1847,"ZCTA5 92126",37
"G92127","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92127",,,,,,,"86000US92127",,"ZCTA5 92127",2619,"ZCTA5 92127",126
"G92128","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92128",,,,,,,"86000US92128",,"ZCTA5 92128",1921,"ZCTA5 92128",49
"G92129","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92129",,,,,,,"86000US92129",,"ZCTA5 92129",2139,"ZCTA5 92129",59
"G92130","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92130",,,,,,,"86000US92130",,"ZCTA5 92130",2674,"ZCTA5 92130",100
"G92131","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92131",,,,,,,"86000US92131",,"ZCTA5 92131",2385,"ZCTA5 92131",72
"G92132","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92132",,,,,,,"86000US92132",,"ZCTA5 92132",.,"ZCTA5 92132",.
"G92134","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92134",,,,,,,"86000US92134",,"ZCTA5 92134",.,"ZCTA5 92134",.
"G92135","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92135",,,,,,,"86000US92135",,"ZCTA5 92135",.,"ZCTA5 92135",.
"G92139","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92139",,,,,,,"86000US92139",,"ZCTA5 92139",1506,"ZCTA5 92139",49
"G92140","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92140",,,,,,,"86000US92140",,"ZCTA5 92140",.,"ZCTA5 92140",.
"G92145","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92145",,,,,,,"86000US92145",,"ZCTA5 92145",4001,"ZCTA5 92145",.
"G92147","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92147",,,,,,,"86000US92147",,"ZCTA5 92147",.,"ZCTA5 92147",.
"G92154","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92154",,,,,,,"86000US92154",,"ZCTA5 92154",1451,"ZCTA5 92154",39
"G92155","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92155",,,,,,,"86000US92155",,"ZCTA5 92155",.,"ZCTA5 92155",.
"G92173","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92173",,,,,,,"86000US92173",,"ZCTA5 92173",1057,"ZCTA5 92173",24
"G92201","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92201",,,,,,,"86000US92201",,"ZCTA5 92201",1053,"ZCTA5 92201",36
"G92203","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92203",,,,,,,"86000US92203",,"ZCTA5 92203",1598,"ZCTA5 92203",78
"G92210","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92210",,,,,,,"86000US92210",,"ZCTA5 92210",1667,"ZCTA5 92210",241
"G92211","2012-2016","US",,,,,,,,,,,,,,,,,,,,,,,,,"92211",,,,,,,"86000US92211",,"ZCTA5 92211",1228,"ZCTA5 92211",55
